03_hivemind/next_fetch_time_s,03_hivemind/num_clients,03_hivemind/reached_TBS,03_hivemind/global_samples_accumulated,_step,_timestamp,04_peers/peer_1_samples_accumulated,04_peers/peer_2_samples_accumulated,03_hivemind/actual_total_samples_per_second,04_peers/peer_1_epoch,04_peers/peer_2_epoch,03_hivemind/estimated_current_samples,03_hivemind/optimistic_total_samples_per_second,03_hivemind/epoch_based_sps,03_hivemind/total_training_samples,04_peers/peer_1_samples_per_second,03_hivemind/overshot_TBS,03_hivemind/undershot_TBS,03_hivemind/per_epoch_training_samples,03_hivemind/num_peers,03_hivemind/eta_next_epoch_s,04_peers/peer_2_epoch_oos,04_peers/peer_2_samples_per_second,_runtime,03_hivemind/epoch_s,03_hivemind/global_epoch,04_peers/peer_1_epoch_oos
10.0,0,,25152,310,1680986371.0,12256.0,12832.0,71.20157638032973,0.0,0.0,25198,71.20157638032973,,,34.58,,,,2,106.32,0.0,36.63,396,,0,0.0
10.0,0,,25248,311,1680986372.0,12288.0,12864.0,71.22446235174064,0.0,0.0,25280,71.22446235174064,,,34.58,,,,2,105.14,0.0,36.63,397,,0,0.0
10.0,0,,25344,312,1680986373.0,12352.0,12896.0,71.23225964358801,0.0,0.0,25362,71.23225964358801,,,34.6,,,,2,103.97,0.0,36.63,398,,0,0.0
10.0,0,,25408,313,1680986374.0,12384.0,12960.0,71.20968948605685,0.0,0.0,25443,71.20968948605685,,,34.61,,,,2,102.86,0.0,36.63,399,,0,0.0
10.0,0,,25472,314,1680986375.0,12416.0,12992.0,71.19364718875829,0.0,0.0,25525,71.19364718875829,,,34.59,,,,2,101.74,0.0,36.62,400,,0,0.0
10.0,0,,25568,315,1680986376.0,12448.0,13024.0,71.20784445688997,0.0,0.0,25607,71.20784445688997,,,34.59,,,,2,100.57,0.0,36.6,401,,0,0.0
10.0,0,,25664,316,1680986378.0,12480.0,13088.0,71.19248162199295,0.0,0.0,25688,71.19248162199295,,,34.59,,,,2,99.45,0.0,36.62,403,,0,0.0
10.0,0,,25728,317,1680986379.0,12544.0,13120.0,71.2027443007469,0.0,0.0,25770,71.2027443007469,,,34.58,,,,2,98.28,0.0,36.62,404,,0,0.0
10.0,0,,25792,318,1680986380.0,12576.0,13152.0,71.17698984912991,0.0,0.0,25852,71.17698984912991,,,34.59,,,,2,97.17,0.0,36.61,405,,0,0.0
10.0,0,,25888,319,1680986381.0,12608.0,13184.0,71.17228849734609,0.0,0.0,25934,71.17228849734609,,,34.58,,,,2,96.03,0.0,36.6,406,,0,0.0
10.0,0,,25984,320,1680986382.0,12640.0,13248.0,71.20291103282463,0.0,0.0,26015,71.20291103282463,,,34.58,,,,2,94.84,0.0,36.59,407,,0,0.0
10.0,0,,26048,321,1680986383.0,12704.0,13280.0,71.2148306403126,0.0,0.0,26097,71.2148306403126,,,34.6,,,,2,93.67,0.0,36.6,408,,0,0.0
10.0,0,,26144,322,1680986385.0,12736.0,13312.0,71.21251960131204,0.0,0.0,26179,71.21251960131204,,,34.61,,,,2,92.52,0.0,36.61,410,,0,0.0
10.0,0,,26208,323,1680986386.0,12768.0,13376.0,71.22479649222593,0.0,0.0,26261,71.22479649222593,,,34.61,,,,2,91.35,0.0,36.6,411,,0,0.0
10.0,0,,26304,324,1680986387.0,12800.0,13408.0,71.21088197599299,0.0,0.0,26343,71.21088197599299,,,34.62,,,,2,90.23,0.0,36.61,412,,0,0.0
10.0,0,,26400,325,1680986388.0,12864.0,13440.0,71.20495074548498,0.0,0.0,26425,71.20495074548498,,,34.62,,,,2,89.08,0.0,36.59,413,,0,0.0
10.0,0,,26464,326,1680986389.0,12896.0,13504.0,71.208262464468,0.0,0.0,26507,71.208262464468,,,34.6,,,,2,87.93,0.0,36.6,414,,0,0.0
10.0,0,,26528,327,1680986390.0,12928.0,13536.0,71.23021436947066,0.0,0.0,26589,71.23021436947066,,,34.6,,,,2,86.75,0.0,36.61,415,,0,0.0
10.0,0,,26656,328,1680986391.0,12960.0,13568.0,71.20337397145701,0.0,0.0,26671,71.20337397145701,,,34.6,,,,2,85.63,0.0,36.63,416,,0,0.0
10.0,0,,26720,329,1680986393.0,13024.0,13632.0,71.1989906517965,0.0,0.0,26753,71.1989906517965,,,34.6,,,,2,84.49,0.0,36.61,418,,0,0.0
10.0,0,,26784,330,1680986394.0,13056.0,13664.0,71.19715021125373,0.0,0.0,26834,71.19715021125373,,,34.6,,,,2,83.34,0.0,36.6,419,,0,0.0
10.0,0,,26880,331,1680986395.0,13088.0,13696.0,71.18282596866368,0.0,0.0,26916,71.18282596866368,,,34.59,,,,2,82.21,0.0,36.61,420,,0,0.0
10.0,0,,26976,332,1680986396.0,13120.0,13760.0,71.16875950065402,0.0,0.0,26998,71.16875950065402,,,34.59,,,,2,81.08,0.0,36.59,421,,0,0.0
10.0,0,,27040,333,1680986397.0,13184.0,13792.0,71.18246183041161,0.0,0.0,27080,71.18246183041161,,,34.57,,,,2,79.91,0.0,36.59,422,,0,0.0
10.0,0,,27136,334,1680986398.0,13216.0,13824.0,71.18073282041527,0.0,0.0,27161,71.18073282041527,,,34.58,,,,2,78.77,0.0,36.6,423,,0,0.0
10.0,0,,27200,335,1680986399.0,13248.0,13888.0,71.18811889332967,0.0,0.0,27243,71.18811889332967,,,34.57,,,,2,77.61,0.0,36.61,424,,0,0.0
10.0,0,,27296,336,1680986401.0,13280.0,13920.0,71.17959743367982,0.0,0.0,27325,71.17959743367982,,,34.58,,,,2,76.47,0.0,36.61,426,,0,0.0
10.0,0,,27360,337,1680986402.0,13344.0,13952.0,71.1814332459619,0.0,0.0,27407,71.1814332459619,,,34.57,,,,2,75.31,0.0,36.61,427,,0,0.0
10.0,0,,27456,338,1680986403.0,13376.0,13984.0,71.19353354006248,0.0,0.0,27489,71.19353354006248,,,34.56,,,,2,74.15,0.0,36.62,428,,0,0.0
10.0,0,,27520,339,1680986404.0,13408.0,14048.0,71.1892944374274,0.0,0.0,27570,71.1892944374274,,,34.57,,,,2,73.01,0.0,36.63,429,,0,0.0
10.0,0,,27616,340,1680986405.0,13440.0,14080.0,71.20637660476913,0.0,0.0,27653,71.20637660476913,,,34.55,,,,2,71.84,0.0,36.64,430,,0,0.0
10.0,0,,27712,341,1680986406.0,13504.0,14112.0,71.20959277990433,0.0,0.0,27735,71.20959277990433,,,34.56,,,,2,70.68,0.0,36.64,431,,0,0.0
10.0,0,,27776,342,1680986408.0,13536.0,14176.0,71.22942760260099,0.0,0.0,27818,71.22942760260099,,,34.56,,,,2,69.49,0.0,36.65,433,,0,0.0
10.0,0,,27840,343,1680986409.0,13568.0,14208.0,71.2214261098771,0.0,0.0,27900,71.2214261098771,,,34.58,,,,2,68.35,0.0,36.65,434,,0,0.0
10.0,0,,27968,344,1680986410.0,13600.0,14240.0,71.2322556715466,0.0,0.0,27982,71.2322556715466,,,34.57,,,,2,67.19,0.0,36.65,435,,0,0.0
10.0,0,,28032,345,1680986411.0,13664.0,14304.0,71.2520857466019,0.0,0.0,28064,71.2520857466019,,,34.57,,,,2,66.02,0.0,36.66,436,,0,0.0
10.0,0,,28096,346,1680986412.0,13696.0,14336.0,71.22370525261016,0.0,0.0,28146,71.22370525261016,,,34.59,,,,2,64.9,0.0,36.66,437,,0,0.0
10.0,0,,28192,347,1680986413.0,13728.0,14368.0,71.2358016185427,0.0,0.0,28227,71.2358016185427,,,34.57,,,,2,63.74,0.0,36.65,438,,0,0.0
10.0,0,,28288,348,1680986414.0,13760.0,14432.0,71.23508838467663,0.0,0.0,28309,71.23508838467663,,,34.59,,,,2,62.6,0.0,36.65,439,,0,0.0
10.0,0,,28352,349,1680986416.0,13824.0,14464.0,71.22417041786511,0.0,0.0,28390,71.22417041786511,,,34.59,,,,2,61.46,0.0,36.65,441,,0,0.0
10.0,0,,28448,350,1680986417.0,13856.0,14496.0,71.19224489421211,0.0,0.0,28472,71.19224489421211,,,34.59,,,,2,60.35,0.0,36.64,442,,0,0.0
10.0,0,,28512,351,1680986418.0,13888.0,14560.0,71.18510791117379,0.0,0.0,28553,71.18510791117379,,,34.6,,,,2,59.21,0.0,36.6,443,,0,0.0
10.0,0,,28576,352,1680986419.0,13920.0,14592.0,71.19891810549453,0.0,0.0,28635,71.19891810549453,,,34.59,,,,2,58.05,0.0,36.59,444,,0,0.0
10.0,0,,28704,353,1680986420.0,13952.0,14624.0,71.18715535276584,0.0,0.0,28716,71.18715535276584,,,34.6,,,,2,56.91,0.0,36.6,445,,0,0.0
10.0,0,,28768,354,1680986421.0,14016.0,14688.0,71.19665820532771,0.0,0.0,28798,71.19665820532771,,,34.58,,,,2,55.76,0.0,36.6,446,,0,0.0
10.0,0,,28832,355,1680986422.0,14048.0,14720.0,71.18410296857292,0.0,0.0,28880,71.18410296857292,,,34.59,,,,2,54.62,0.0,36.61,447,,0,0.0
10.0,0,,28896,356,1680986424.0,14080.0,14752.0,71.19068229717743,0.0,0.0,28962,71.19068229717743,,,34.58,,,,2,53.47,0.0,36.6,449,,0,0.0
10.0,0,,29024,357,1680986425.0,14112.0,14784.0,71.19584587565711,0.0,0.0,29043,71.19584587565711,,,34.6,,,,2,52.32,0.0,36.59,450,,0,0.0
10.0,0,,29088,358,1680986426.0,14176.0,14848.0,71.20302236104953,0.0,0.0,29125,71.20302236104953,,,34.59,,,,2,51.16,0.0,36.61,451,,0,0.0
10.0,0,,29152,359,1680986427.0,14208.0,14880.0,71.20161959583473,0.0,0.0,29207,71.20161959583473,,,34.58,,,,2,50.02,0.0,36.62,452,,0,0.0
10.0,0,,29248,360,1680986428.0,14240.0,14912.0,71.22575397048162,0.0,0.0,29289,71.22575397048162,,,34.57,,,,2,48.85,0.0,36.63,453,,0,0.0
10.0,0,,29344,361,1680986429.0,14272.0,14976.0,71.22586099542403,0.0,0.0,29371,71.22586099542403,,,34.57,,,,2,47.7,0.0,36.66,454,,0,0.0
10.0,0,,29408,362,1680986431.0,14336.0,15008.0,71.23977405455065,0.0,0.0,29453,71.23977405455065,,,34.57,,,,2,46.54,0.0,36.66,456,,0,0.0
10.0,0,,29504,363,1680986432.0,14368.0,15040.0,71.24153643666583,0.0,0.0,29535,71.24153643666583,,,34.57,,,,2,45.38,0.0,36.67,457,,0,0.0
10.0,0,,29568,364,1680986433.0,14400.0,15104.0,71.2433437843733,0.0,0.0,29617,71.2433437843733,,,34.58,,,,2,44.23,0.0,36.67,458,,0,0.0
10.0,0,,29664,365,1680986434.0,14432.0,15136.0,71.20809508150433,0.0,0.0,29698,71.20809508150433,,,34.59,,,,2,43.11,0.0,36.65,459,,0,0.0
10.0,0,,29760,366,1680986435.0,14496.0,15168.0,71.20846422479147,0.0,0.0,29780,71.20846422479147,,,34.56,,,,2,41.96,0.0,36.65,460,,0,0.0
10.0,0,,29824,367,1680986436.0,14528.0,15232.0,71.20235349628646,0.0,0.0,29862,71.20235349628646,,,34.57,,,,2,40.81,0.0,36.64,461,,0,0.0
10.0,0,,29888,368,1680986437.0,14560.0,15264.0,71.19603508392186,0.0,0.0,29944,71.19603508392186,,,34.57,,,,2,39.66,0.0,36.64,462,,0,0.0
10.0,0,,30016,369,1680986439.0,14592.0,15296.0,71.21198086621393,0.0,0.0,30027,71.21198086621393,,,34.55,,,,2,38.5,0.0,36.64,464,,0,0.0
10.0,0,,30080,370,1680986440.0,14656.0,15360.0,71.19435626982158,0.0,0.0,30109,71.19435626982158,,,34.56,,,,2,37.36,0.0,36.65,465,,0,0.0
10.0,0,,30144,371,1680986441.0,14688.0,15392.0,71.18803058850622,0.0,0.0,30190,71.18803058850622,,,34.55,,,,2,36.21,0.0,36.65,466,,0,0.0
10.0,0,,30240,372,1680986442.0,14720.0,15424.0,71.17400865222298,0.0,0.0,30272,71.17400865222298,,,34.55,,,,2,35.06,0.0,36.64,467,,0,0.0
10.0,0,,30336,373,1680986443.0,14752.0,15488.0,71.14848638545774,0.0,0.0,30354,71.14848638545774,,,34.55,,,,2,33.93,0.0,36.62,468,,0,0.0
10.0,0,,30400,374,1680986444.0,14816.0,15520.0,71.17679531279592,0.0,0.0,30436,71.17679531279592,,,34.54,,,,2,32.77,0.0,36.61,469,,0,0.0
10.0,0,,30464,375,1680986445.0,14848.0,15552.0,71.160625173476,0.0,0.0,30518,71.160625173476,,,34.56,,,,2,31.62,0.0,36.61,470,,0,0.0
10.0,0,,30560,376,1680986447.0,14880.0,15584.0,71.12662846890373,0.0,0.0,30599,71.12662846890373,,,34.54,,,,2,30.49,0.0,36.62,472,,0,0.0
10.0,0,,30656,377,1680986448.0,14912.0,15648.0,71.1354583316301,0.0,0.0,30681,71.1354583316301,,,34.53,,,,2,29.34,0.0,36.6,473,,0,0.0
10.0,0,,30720,378,1680986449.0,14976.0,15680.0,71.13259121403321,0.0,0.0,30763,71.13259121403321,,,34.54,,,,2,28.19,0.0,36.59,474,,0,0.0
10.0,0,,30816,379,1680986450.0,15008.0,15712.0,71.12657746879202,0.0,0.0,30844,71.12657746879202,,,34.54,,,,2,27.05,0.0,36.6,475,,0,0.0
10.0,0,,30880,380,1680986451.0,15040.0,15776.0,71.12779288836938,0.0,0.0,30926,71.12779288836938,,,34.54,,,,2,25.9,0.0,36.59,476,,0,0.0
9.9,0,,30944,381,1680986452.0,15072.0,15808.0,71.12752762348678,0.0,0.0,31008,71.12752762348678,,,34.55,,,,2,24.75,0.0,36.58,477,,0,0.0
9.43,0,,31072,382,1680986454.0,15104.0,15840.0,71.1265911196449,0.0,0.0,31090,71.1265911196449,,,34.55,,,,2,23.59,0.0,36.58,479,,0,0.0
8.98,0,,31136,383,1680986455.0,15168.0,15904.0,71.11143884298517,0.0,0.0,31172,71.11143884298517,,,34.56,,,,2,22.45,0.0,36.56,480,,0,0.0
8.52,0,,31200,384,1680986456.0,15200.0,15936.0,71.11932479308955,0.0,0.0,31254,71.11932479308955,,,34.55,,,,2,21.29,0.0,36.56,481,,0,0.0
8.05,0,,31296,385,1680986457.0,15232.0,15968.0,71.13456646756511,0.0,0.0,31336,71.13456646756511,,,34.57,,,,2,20.14,0.0,36.55,482,,0,0.0
7.59,0,,31392,386,1680986458.0,15264.0,16032.0,71.15009891199112,0.0,0.0,31417,71.15009891199112,,,34.57,,,,2,18.98,0.0,36.56,483,,0,0.0
7.13,0,,31456,387,1680986459.0,15328.0,16064.0,71.14368635493946,0.0,0.0,31499,71.14368635493946,,,34.57,,,,2,17.84,0.0,36.58,484,,0,0.0
6.68,0,,31552,388,1680986460.0,15360.0,16096.0,71.14940787579349,0.0,0.0,31581,71.14940787579349,,,34.55,,,,2,16.69,0.0,36.59,485,,0,0.0
6.21,0,,31616,389,1680986462.0,15392.0,16160.0,71.15895207732677,0.0,0.0,31663,71.15895207732677,,,34.55,,,,2,15.53,0.0,36.6,487,,0,0.0
5.76,0,,31712,390,1680986463.0,15424.0,16192.0,71.11957310107623,0.0,0.0,31744,71.11957310107623,,,34.56,,,,2,14.4,0.0,36.6,488,,0,0.0
5.3,0,,31808,391,1680986464.0,15488.0,16224.0,71.10059453619883,0.0,0.0,31826,71.10059453619883,,,34.52,,,,2,13.25,0.0,36.6,489,,0,0.0
4.84,0,,31872,392,1680986465.0,15520.0,16288.0,71.11153923004866,0.0,0.0,31908,71.11153923004866,,,34.52,,,,2,12.1,0.0,36.58,490,,0,0.0
4.38,0,,31936,393,1680986466.0,15552.0,16320.0,71.10600884975807,0.0,0.0,31989,71.10600884975807,,,34.53,,,,2,10.96,0.0,36.58,491,,0,0.0
3.93,0,,32032,394,1680986467.0,15584.0,16352.0,71.08997988901984,0.0,0.0,32070,71.08997988901984,,,34.53,,,,2,9.81,0.0,36.57,492,,0,0.0
3.46,0,,32128,395,1680986468.0,15648.0,16384.0,71.12943456714994,0.0,0.0,32152,71.12943456714994,,,34.52,,,,2,8.65,0.0,36.57,493,,0,0.0
3.0,0,,32192,396,1680986470.0,15680.0,16448.0,71.13553623876865,0.0,0.0,32234,71.13553623876865,,,34.54,,,,2,7.5,0.0,36.59,495,,0,0.0
2.54,0,,32256,397,1680986471.0,15712.0,16480.0,71.1343971680555,0.0,0.0,32316,71.1343971680555,,,34.54,,,,2,6.35,0.0,36.6,496,,0,0.0
2.08,0,,32384,398,1680986472.0,15744.0,16512.0,71.15376950437425,0.0,0.0,32398,71.15376950437425,,,34.53,,,,2,5.21,0.0,36.61,497,,0,0.0
1.62,0,,32448,399,1680986473.0,15808.0,16576.0,71.1483188350984,0.0,0.0,32479,71.1483188350984,,,34.54,,,,2,4.06,0.0,36.62,498,,0,0.0
1.16,0,,32512,400,1680986474.0,15840.0,16608.0,71.15866074969958,0.0,0.0,32561,71.15866074969958,,,34.52,,,,2,2.91,0.0,36.63,499,,0,0.0
0.71,0,,32608,401,1680986475.0,15872.0,16640.0,71.179638770598,0.0,0.0,32642,71.179638770598,,,34.53,,,,2,1.77,0.0,36.63,500,,0,0.0
0.5,0,,32672,402,1680986476.0,15904.0,16704.0,71.17175111932752,0.0,0.0,32724,71.17175111932752,,,34.53,,,,2,0.62,0.0,36.65,501,,0,0.0
0.5,0,,32768,403,1680986478.0,15936.0,16736.0,71.18516008554144,0.0,0.0,32806,71.18516008554144,,,34.52,,,,2,0.0,0.0,36.65,503,,0,0.0
0.5,0,,32800,404,1680986479.0,16000.0,16768.0,71.18238729149205,0.0,0.0,32887,71.18238729149205,,,34.52,,,,2,0.0,0.0,36.66,504,,0,0.0
0.5,0,,32800,405,1680986480.0,16000.0,16800.0,71.18238729149205,0.0,0.0,32969,71.18238729149205,,,34.52,,,,2,0.0,0.0,36.66,505,,0,0.0
0.5,0,,32800,406,1680986481.0,16000.0,16800.0,71.18238729149205,0.0,0.0,33051,71.18238729149205,,,34.52,,,,2,0.0,0.0,36.66,506,,0,0.0
0.5,0,,32800,407,1680986482.0,16000.0,16800.0,71.18238729149205,0.0,0.0,33132,71.18238729149205,,,34.52,,,,2,0.0,0.0,36.66,507,,0,0.0
0.5,0,,32800,408,1680986483.0,16000.0,16800.0,71.18238729149205,0.0,0.0,33214,71.18238729149205,,,34.52,,,,2,0.0,0.0,36.66,508,,0,0.0
10.0,0,,0,409,1680986485.0,16000.0,16800.0,71.18238729149205,0.0,0.0,24,71.18238729149205,,,34.52,,,,2,460.0,0.0,36.66,510,,1,0.0
10.0,0,0.0,64,410,1680986486.0,0.0,0.0,73.79115898220158,1.0,1.0,130,73.79115898220158,69.78420578680225,32800.0,34.52,1.0,0.0,32800.0,2,442.3,0.0,36.66,511,470.02039544889703,1,0.0
10.0,0,,160,411,1680986487.0,32.0,32.0,70.80502545699825,1.0,1.0,184,70.80502545699825,,,35.88,,,,2,460.2,0.0,37.91,512,,1,0.0
10.0,0,,256,412,1680986488.0,64.0,96.0,72.27983900351691,1.0,1.0,280,72.27983900351691,,,33.71,,,,2,449.47,0.0,37.1,513,,1,0.0
10.0,0,,320,413,1680986489.0,128.0,128.0,72.22312763808915,1.0,1.0,363,72.22312763808915,,,35.22,,,,2,448.68,0.0,37.06,514,,1,0.0
10.0,0,,416,414,1680986490.0,160.0,160.0,72.1000994863918,1.0,1.0,444,72.1000994863918,,,35.18,,,,2,448.32,0.0,37.05,515,,1,0.0
10.0,0,,480,415,1680986491.0,192.0,224.0,72.0292794126025,1.0,1.0,526,72.0292794126025,,,35.14,,,,2,447.62,0.0,36.97,516,,1,0.0
10.0,0,,576,416,1680986493.0,224.0,256.0,71.92908632103968,1.0,1.0,608,71.92908632103968,,,35.1,,,,2,447.11,0.0,36.93,518,,1,0.0
10.0,0,,640,417,1680986494.0,288.0,288.0,71.87395291443377,1.0,1.0,690,71.87395291443377,,,35.02,,,,2,446.31,0.0,36.9,519,,1,0.0
10.0,0,,736,418,1680986495.0,320.0,320.0,71.8236393442892,1.0,1.0,772,71.8236393442892,,,34.99,,,,2,445.48,0.0,36.89,520,,1,0.0
10.0,0,,800,419,1680986496.0,352.0,384.0,71.76456929605541,1.0,1.0,854,71.76456929605541,,,34.97,,,,2,444.7,0.0,36.86,521,,1,0.0
10.0,0,,896,420,1680986497.0,384.0,416.0,71.66105816111465,1.0,1.0,935,71.66105816111465,,,34.92,,,,2,444.22,0.0,36.84,522,,1,0.0
10.0,0,,992,421,1680986498.0,448.0,448.0,71.60446449743006,1.0,1.0,1017,71.60446449743006,,,34.83,,,,2,443.43,0.0,36.83,523,,1,0.0
10.0,0,,1056,422,1680986499.0,480.0,512.0,71.53788071613644,1.0,1.0,1098,71.53788071613644,,,34.8,,,,2,442.7,0.0,36.8,524,,1,0.0
10.0,0,,1120,423,1680986501.0,512.0,544.0,71.4562767476541,1.0,1.0,1179,71.4562767476541,,,34.76,,,,2,442.07,0.0,36.77,526,,1,0.0
10.0,0,,1248,424,1680986502.0,544.0,576.0,71.3178919777336,1.0,1.0,1260,71.3178919777336,,,34.72,,,,2,441.79,0.0,36.74,527,,1,0.0
10.0,0,,1312,425,1680986503.0,608.0,640.0,71.23958616816766,1.0,1.0,1342,71.23958616816766,,,34.64,,,,2,441.14,0.0,36.68,528,,1,0.0
10.0,0,,1376,426,1680986504.0,640.0,672.0,71.20108626095055,1.0,1.0,1423,71.20108626095055,,,34.6,,,,2,440.23,0.0,36.64,529,,1,0.0
10.0,0,,1472,427,1680986505.0,672.0,704.0,71.12453213175888,1.0,1.0,1504,71.12453213175888,,,34.58,,,,2,439.57,0.0,36.62,530,,1,0.0
10.0,0,,1568,428,1680986506.0,704.0,768.0,71.03468481457149,1.0,1.0,1584,71.03468481457149,,,34.55,,,,2,438.99,0.0,36.58,531,,1,0.0
10.0,0,,1632,429,1680986507.0,768.0,800.0,70.98525289891055,1.0,1.0,1666,70.98525289891055,,,34.49,,,,2,438.15,0.0,36.55,532,,1,0.0
10.0,0,,1696,430,1680986509.0,800.0,832.0,70.95032812141324,1.0,1.0,1747,70.95032812141324,,,34.45,,,,2,437.22,0.0,36.53,534,,1,0.0
10.0,0,,1792,431,1680986510.0,832.0,864.0,70.87186182096661,1.0,1.0,1828,70.87186182096661,,,34.43,,,,2,436.57,0.0,36.52,535,,1,0.0
10.0,0,,1856,432,1680986511.0,864.0,928.0,70.79254755331561,1.0,1.0,1908,70.79254755331561,,,34.4,,,,2,435.92,0.0,36.47,536,,1,0.0
10.0,0,,1952,433,1680986512.0,896.0,960.0,70.72659013000572,1.0,1.0,1989,70.72659013000572,,,34.34,,,,2,435.18,0.0,36.46,537,,1,0.0
10.0,0,,2048,434,1680986513.0,960.0,992.0,70.66507475363338,1.0,1.0,2070,70.66507475363338,,,34.3,,,,2,434.42,0.0,36.43,538,,1,0.0
10.0,0,,2112,435,1680986514.0,992.0,1056.0,70.64045654671676,1.0,1.0,2151,70.64045654671676,,,34.26,,,,2,433.42,0.0,36.41,539,,1,0.0
10.0,0,,2176,436,1680986516.0,1024.0,1088.0,70.62076574803467,1.0,1.0,2232,70.62076574803467,,,34.26,,,,2,432.4,0.0,36.38,541,,1,0.0
10.0,0,,2304,437,1680986517.0,1056.0,1120.0,70.58586358075934,1.0,1.0,2313,70.58586358075934,,,34.24,,,,2,431.46,0.0,36.38,542,,1,0.0
10.0,0,,2368,438,1680986518.0,1120.0,1184.0,70.58047585059171,1.0,1.0,2394,70.58047585059171,,,34.2,,,,2,430.35,0.0,36.38,543,,1,0.0
10.0,0,,2432,439,1680986519.0,1152.0,1216.0,70.58415354623229,1.0,1.0,2474,70.58415354623229,,,34.2,,,,2,429.19,0.0,36.38,544,,1,0.0
10.0,0,,2496,440,1680986520.0,1184.0,1248.0,70.565825111288,1.0,1.0,2555,70.565825111288,,,34.2,,,,2,428.16,0.0,36.38,545,,1,0.0
10.0,0,,2592,441,1680986521.0,1216.0,1280.0,70.57136619360881,1.0,1.0,2636,70.57136619360881,,,34.2,,,,2,426.98,0.0,36.36,546,,1,0.0
10.0,0,,2688,442,1680986522.0,1248.0,1344.0,70.59182981615197,1.0,1.0,2717,70.59182981615197,,,34.21,,,,2,425.7,0.0,36.36,547,,1,0.0
10.0,0,,2752,443,1680986524.0,1312.0,1376.0,70.60245912037547,1.0,1.0,2798,70.60245912037547,,,34.21,,,,2,424.49,0.0,36.38,549,,1,0.0
10.0,0,,2848,444,1680986525.0,1344.0,1408.0,70.6462779778247,1.0,1.0,2880,70.6462779778247,,,34.21,,,,2,423.07,0.0,36.39,550,,1,0.0
10.0,0,,2912,445,1680986526.0,1376.0,1472.0,70.6802260611962,1.0,1.0,2961,70.6802260611962,,,34.23,,,,2,421.71,0.0,36.41,551,,1,0.0
10.0,0,,3008,446,1680986527.0,1408.0,1504.0,70.70577895070085,1.0,1.0,3043,70.70577895070085,,,34.25,,,,2,420.41,0.0,36.43,552,,1,0.0
10.0,0,,3104,447,1680986528.0,1472.0,1536.0,70.72593383203746,1.0,1.0,3124,70.72593383203746,,,34.26,,,,2,419.14,0.0,36.44,553,,1,0.0
10.0,0,,3168,448,1680986529.0,1504.0,1600.0,70.73744808480798,1.0,1.0,3205,70.73744808480798,,,34.27,,,,2,417.92,0.0,36.45,554,,1,0.0
10.0,0,,3232,449,1680986530.0,1536.0,1632.0,70.74905093023551,1.0,1.0,3286,70.74905093023551,,,34.27,,,,2,416.71,0.0,36.46,555,,1,0.0
10.0,0,,3328,450,1680986532.0,1568.0,1664.0,70.77655989677879,1.0,1.0,3368,70.77655989677879,,,34.28,,,,2,415.39,0.0,36.47,557,,1,0.0
10.0,0,,3424,451,1680986533.0,1600.0,1728.0,70.80851730877083,1.0,1.0,3449,70.80851730877083,,,34.28,,,,2,414.05,0.0,36.5,558,,1,0.0
10.0,0,,3488,452,1680986534.0,1664.0,1760.0,70.83944773411307,1.0,1.0,3531,70.83944773411307,,,34.29,,,,2,412.72,0.0,36.52,559,,1,0.0
10.0,0,,3584,453,1680986535.0,1696.0,1792.0,70.88304577891492,1.0,1.0,3613,70.88304577891492,,,34.31,,,,2,411.31,0.0,36.53,560,,1,0.0
10.0,0,,3648,454,1680986536.0,1728.0,1856.0,70.90925795830682,1.0,1.0,3694,70.90925795830682,,,34.33,,,,2,410.01,0.0,36.55,561,,1,0.0
10.0,0,,3744,455,1680986537.0,1760.0,1888.0,70.94113719585047,1.0,1.0,3776,70.94113719585047,,,34.35,,,,2,408.68,0.0,36.56,562,,1,0.0
10.0,0,,3808,456,1680986538.0,1824.0,1920.0,70.97012886170745,1.0,1.0,3858,70.97012886170745,,,34.37,,,,2,407.36,0.0,36.57,563,,1,0.0
10.0,0,,3904,457,1680986540.0,1856.0,1952.0,70.97595587664544,1.0,1.0,3939,70.97595587664544,,,34.39,,,,2,406.18,0.0,36.58,565,,1,0.0
10.0,0,,3968,458,1680986541.0,1888.0,2016.0,70.98722955309998,1.0,1.0,4021,70.98722955309998,,,34.38,,,,2,404.96,0.0,36.6,566,,1,0.0
10.0,0,,4064,459,1680986542.0,1920.0,2048.0,71.04484233656368,1.0,1.0,4103,71.04484233656368,,,34.38,,,,2,403.48,0.0,36.61,567,,1,0.0
10.0,0,,4160,460,1680986543.0,1984.0,2080.0,71.06211567240834,1.0,1.0,4185,71.06211567240834,,,34.44,,,,2,402.23,0.0,36.61,568,,1,0.0
10.0,0,,4224,461,1680986544.0,2016.0,2144.0,71.08724365289217,1.0,1.0,4266,71.08724365289217,,,34.44,,,,2,400.94,0.0,36.63,569,,1,0.0
10.0,0,,4288,462,1680986545.0,2048.0,2176.0,71.10623458226254,1.0,1.0,4348,71.10623458226254,,,34.46,,,,2,399.68,0.0,36.63,570,,1,0.0
10.0,0,,4384,463,1680986547.0,2080.0,2208.0,70.70457713599183,1.0,1.0,4426,70.70457713599183,,,34.48,,,,2,400.86,0.0,36.63,572,,1,0.0
10.0,0,,4480,464,1680986548.0,2112.0,2272.0,70.81178298374647,1.0,1.0,4508,70.81178298374647,,,34.05,,,,2,399.08,0.0,36.65,573,,1,0.0
