04_peers/peer_2_samples_per_second,03_hivemind/global_samples_accumulated,04_peers/peer_3_epoch,03_hivemind/global_epoch,04_peers/peer_1_epoch_oos,04_peers/peer_2_epoch_oos,04_peers/peer_3_epoch_oos,03_hivemind/epoch_based_sps,_step,03_hivemind/epoch_s,03_hivemind/num_peers,04_peers/peer_1_epoch,04_peers/peer_2_epoch,03_hivemind/estimated_current_samples,03_hivemind/undershot_TBS,04_peers/peer_2_samples_accumulated,_runtime,04_peers/peer_3_samples_per_second,04_peers/peer_1_samples_accumulated,03_hivemind/optimistic_total_samples_per_second,_timestamp,04_peers/peer_4_epoch,03_hivemind/num_clients,03_hivemind/reached_TBS,03_hivemind/overshot_TBS,03_hivemind/eta_next_epoch_s,03_hivemind/total_training_samples,04_peers/peer_3_samples_accumulated,04_peers/peer_4_epoch_oos,03_hivemind/next_fetch_time_s,04_peers/peer_1_samples_per_second,04_peers/peer_4_samples_accumulated,03_hivemind/per_epoch_training_samples,03_hivemind/actual_total_samples_per_second,04_peers/peer_4_samples_per_second
36.15,3456,2.0,2,0.0,0.0,0.0,,427,,4,2.0,2.0,3550,,832.0,537,36.27,832.0,145.03472771628918,1680787197.0,2.0,0,,,201.45,,832.0,0.0,10.0,36.07,832.0,,145.03472771628918,36.66
36.12,3616,2.0,2,0.0,0.0,0.0,,428,,4,2.0,2.0,3717,,864.0,538,36.23,864.0,144.90573924435262,1680787198.0,2.0,0,,,200.48,,864.0,0.0,10.0,36.04,864.0,,144.90573924435262,36.63
36.1,3840,2.0,2,0.0,0.0,0.0,,429,,4,2.0,2.0,3883,,896.0,539,36.2,896.0,144.7308521563428,1680787199.0,2.0,0,,,199.58,,896.0,0.0,10.0,36.02,928.0,,144.7308521563428,36.59
36.07,3968,2.0,2,0.0,0.0,0.0,,430,,4,2.0,2.0,4051,,960.0,540,36.13,960.0,144.6527777858136,1680787200.0,2.0,0,,,198.52,,960.0,0.0,10.0,35.98,960.0,,144.6527777858136,36.56
36.04,4128,2.0,2,0.0,0.0,0.0,,431,,4,2.0,2.0,4218,,992.0,542,36.08,992.0,144.5277582864622,1680787202.0,2.0,0,,,197.54,,992.0,0.0,10.0,35.97,992.0,,144.5277582864622,36.56
36.01,4320,2.0,2,0.0,0.0,0.0,,432,,4,2.0,2.0,4386,,1024.0,543,36.08,1024.0,144.41936346223457,1680787203.0,2.0,0,,,196.53,,1024.0,0.0,10.0,35.96,1056.0,,144.41936346223457,36.48
35.99,4480,2.0,2,0.0,0.0,0.0,,433,,4,2.0,2.0,4554,,1088.0,544,36.04,1056.0,144.36593733818165,1680787204.0,2.0,0,,,195.44,,1088.0,0.0,10.0,35.93,1088.0,,144.36593733818165,36.46
35.97,4640,2.0,2,0.0,0.0,0.0,,434,,4,2.0,2.0,4721,,1120.0,545,36.03,1120.0,144.2921883127108,1680787205.0,2.0,0,,,194.37,,1120.0,0.0,10.0,35.92,1120.0,,144.2921883127108,36.45
35.95,4800,2.0,2,0.0,0.0,0.0,,435,,4,2.0,2.0,4889,,1152.0,546,36.03,1152.0,144.30071985301714,1680787206.0,2.0,0,,,193.2,,1152.0,0.0,10.0,35.89,1184.0,,144.30071985301714,36.42
35.94,4992,2.0,2,0.0,0.0,0.0,,436,,4,2.0,2.0,5056,,1184.0,547,36.07,1184.0,144.23059471587652,1680787207.0,2.0,0,,,192.13,,1216.0,0.0,10.0,35.87,1216.0,,144.23059471587652,36.42
35.91,5152,2.0,2,0.0,0.0,0.0,,437,,4,2.0,2.0,5224,,1248.0,549,36.05,1248.0,144.25463648415183,1680787209.0,2.0,0,,,190.94,,1248.0,0.0,10.0,35.86,1248.0,,144.25463648415183,36.41
35.9,5312,2.0,2,0.0,0.0,0.0,,438,,4,2.0,2.0,5393,,1280.0,550,36.08,1280.0,144.27924376979914,1680787210.0,2.0,0,,,189.74,,1280.0,0.0,10.0,35.87,1312.0,,144.27924376979914,36.41
35.9,5504,2.0,2,0.0,0.0,0.0,,439,,4,2.0,2.0,5560,,1312.0,551,36.1,1312.0,144.3427488339843,1680787211.0,2.0,0,,,188.5,,1344.0,0.0,10.0,35.87,1344.0,,144.3427488339843,36.41
35.9,5664,2.0,2,0.0,0.0,0.0,,440,,4,2.0,2.0,5729,,1376.0,552,36.13,1376.0,144.35936220241598,1680787212.0,2.0,0,,,187.31,,1376.0,0.0,10.0,35.9,1376.0,,144.35936220241598,36.41
35.9,5792,2.0,2,0.0,0.0,0.0,,441,,4,2.0,2.0,5896,,1408.0,553,36.14,1408.0,144.37482599424033,1680787213.0,2.0,0,,,186.12,,1408.0,0.0,10.0,35.91,1440.0,,144.37482599424033,36.41
35.9,5984,2.0,2,0.0,0.0,0.0,,442,,4,2.0,2.0,6064,,1440.0,554,36.16,1440.0,144.44532369212206,1680787214.0,2.0,0,,,184.87,,1440.0,0.0,10.0,35.91,1472.0,,144.44532369212206,36.41
35.93,6176,2.0,2,0.0,0.0,0.0,,443,,4,2.0,2.0,6232,,1504.0,555,36.19,1472.0,144.51224167353908,1680787215.0,2.0,0,,,183.62,,1504.0,0.0,10.0,35.91,1504.0,,144.51224167353908,36.42
35.96,6304,2.0,2,0.0,0.0,0.0,,444,,4,2.0,2.0,6400,,1536.0,557,36.2,1536.0,144.524137721202,1680787217.0,2.0,0,,,182.44,,1536.0,0.0,10.0,35.9,1568.0,,144.524137721202,36.45
35.97,6496,2.0,2,0.0,0.0,0.0,,445,,4,2.0,2.0,6569,,1568.0,558,36.19,1568.0,144.60111903409228,1680787218.0,2.0,0,,,181.18,,1568.0,0.0,10.0,35.91,1600.0,,144.60111903409228,36.45
36.0,6688,2.0,2,0.0,0.0,0.0,,446,,4,2.0,2.0,6739,,1632.0,559,36.22,1600.0,144.69797271894032,1680787219.0,2.0,0,,,179.88,,1632.0,0.0,10.0,35.92,1632.0,,144.69797271894032,36.46
36.01,6816,2.0,2,0.0,0.0,0.0,,447,,4,2.0,2.0,6909,,1664.0,560,36.25,1664.0,144.8035949029137,1680787220.0,2.0,0,,,178.58,,1664.0,0.0,10.0,35.94,1696.0,,144.8035949029137,36.5
36.04,6976,2.0,2,0.0,0.0,0.0,,448,,4,2.0,2.0,7080,,1696.0,561,36.27,1696.0,144.82316112600495,1680787221.0,2.0,0,,,177.38,,1696.0,0.0,10.0,35.96,1728.0,,144.82316112600495,36.52
36.05,7200,2.0,2,0.0,0.0,0.0,,449,,4,2.0,2.0,7249,,1728.0,563,36.28,1728.0,144.86565864002188,1680787223.0,2.0,0,,,176.16,,1760.0,0.0,10.0,35.96,1760.0,,144.86565864002188,36.53
36.06,7328,2.0,2,0.0,0.0,0.0,,450,,4,2.0,2.0,7418,,1792.0,564,36.31,1792.0,144.9535982076318,1680787224.0,2.0,0,,,174.88,,1792.0,0.0,10.0,35.95,1824.0,,144.9535982076318,36.55
36.09,7488,2.0,2,0.0,0.0,0.0,,451,,4,2.0,2.0,7588,,1824.0,565,36.34,1824.0,144.9903899708978,1680787225.0,2.0,0,,,173.67,,1824.0,0.0,10.0,35.95,1856.0,,144.9903899708978,36.57
36.1,7712,2.0,2,0.0,0.0,0.0,,452,,4,2.0,2.0,7757,,1856.0,566,36.36,1856.0,145.0666751267396,1680787226.0,2.0,0,,,172.41,,1888.0,0.0,10.0,35.97,1888.0,,145.0666751267396,36.57
36.12,7840,2.0,2,0.0,0.0,0.0,,453,,4,2.0,2.0,7927,,1920.0,567,36.36,1920.0,145.1299760993297,1680787227.0,2.0,0,,,171.17,,1920.0,0.0,10.0,35.99,1952.0,,145.1299760993297,36.59
36.13,8000,2.0,2,0.0,0.0,0.0,,454,,4,2.0,2.0,8097,,1952.0,568,36.39,1952.0,145.20177453530636,1680787228.0,2.0,0,,,169.91,,1952.0,0.0,10.0,36.0,1984.0,,145.20177453530636,36.6
36.14,8224,2.0,2,0.0,0.0,0.0,,455,,4,2.0,2.0,8266,,1984.0,569,36.43,1984.0,145.24226330400572,1680787229.0,2.0,0,,,168.7,,2016.0,0.0,10.0,36.02,2016.0,,145.24226330400572,36.61
36.17,8352,2.0,2,0.0,0.0,0.0,,456,,4,2.0,2.0,8436,,2048.0,571,36.42,2048.0,145.32397469302379,1680787231.0,2.0,0,,,167.43,,2048.0,0.0,10.0,36.05,2080.0,,145.32397469302379,36.6
36.2,8512,2.0,2,0.0,0.0,0.0,,457,,4,2.0,2.0,8606,,2080.0,572,36.45,2080.0,145.35894692463629,1680787232.0,2.0,0,,,166.23,,2080.0,0.0,10.0,36.07,2112.0,,145.35894692463629,36.61
36.2,8736,2.0,2,0.0,0.0,0.0,,458,,4,2.0,2.0,8776,,2112.0,573,36.46,2112.0,145.42459273816522,1680787233.0,2.0,0,,,164.98,,2144.0,0.0,10.0,36.08,2144.0,,145.42459273816522,36.61
36.24,8864,2.0,2,0.0,0.0,0.0,,459,,4,2.0,2.0,8945,,2176.0,574,36.46,2176.0,145.46605612463767,1680787234.0,2.0,0,,,163.77,,2176.0,0.0,10.0,36.1,2208.0,,145.46605612463767,36.62
36.25,9024,2.0,2,0.0,0.0,0.0,,460,,4,2.0,2.0,9115,,2208.0,575,36.48,2208.0,145.50202371524566,1680787235.0,2.0,0,,,162.56,,2208.0,0.0,10.0,36.1,2240.0,,145.50202371524566,36.64
36.26,9216,2.0,2,0.0,0.0,0.0,,461,,4,2.0,2.0,9286,,2240.0,576,36.48,2240.0,145.54961588574815,1680787236.0,2.0,0,,,161.34,,2272.0,0.0,10.0,36.12,2272.0,,145.54961588574815,36.64
36.27,9376,2.0,2,0.0,0.0,0.0,,462,,4,2.0,2.0,9456,,2304.0,578,36.5,2272.0,145.60079538702627,1680787238.0,2.0,0,,,160.11,,2304.0,0.0,10.0,36.13,2336.0,,145.60079538702627,36.66
36.28,9536,2.0,2,0.0,0.0,0.0,,463,,4,2.0,2.0,9626,,2336.0,579,36.5,2336.0,145.67857697467676,1680787239.0,2.0,0,,,158.85,,2336.0,0.0,10.0,36.14,2368.0,,145.67857697467676,36.68
36.29,9728,2.0,2,0.0,0.0,0.0,,464,,4,2.0,2.0,9796,,2368.0,580,36.54,2368.0,145.72098585089861,1680787240.0,2.0,0,,,157.64,,2400.0,0.0,10.0,36.16,2400.0,,145.72098585089861,36.7
36.32,9888,2.0,2,0.0,0.0,0.0,,465,,4,2.0,2.0,9966,,2432.0,581,36.53,2400.0,145.74793260003702,1680787241.0,2.0,0,,,156.44,,2432.0,0.0,10.0,36.17,2464.0,,145.74793260003702,36.71
36.33,10048,2.0,2,0.0,0.0,0.0,,466,,4,2.0,2.0,10136,,2464.0,582,36.53,2464.0,145.77884878758147,1680787242.0,2.0,0,,,155.25,,2464.0,0.0,10.0,36.19,2496.0,,145.77884878758147,36.7
36.34,10240,2.0,2,0.0,0.0,0.0,,467,,4,2.0,2.0,10306,,2496.0,583,36.53,2496.0,145.83009517207995,1680787243.0,2.0,0,,,154.03,,2528.0,0.0,10.0,36.2,2528.0,,145.83009517207995,36.71
36.36,10400,2.0,2,0.0,0.0,0.0,,468,,4,2.0,2.0,10476,,2560.0,585,36.54,2528.0,145.86883215591757,1680787245.0,2.0,0,,,152.82,,2560.0,0.0,10.0,36.21,2592.0,,145.86883215591757,36.72
36.37,10560,2.0,2,0.0,0.0,0.0,,469,,4,2.0,2.0,10646,,2592.0,586,36.56,2592.0,145.91962396803783,1680787246.0,2.0,0,,,151.6,,2592.0,0.0,10.0,36.22,2624.0,,145.91962396803783,36.72
36.35,10752,2.0,2,0.0,0.0,0.0,,470,,4,2.0,2.0,10817,,2624.0,587,36.59,2624.0,145.97569208765867,1680787247.0,2.0,0,,,150.37,,2656.0,0.0,10.0,36.24,2656.0,,145.97569208765867,36.74
36.39,10912,2.0,2,0.0,0.0,0.0,,471,,4,2.0,2.0,10987,,2688.0,588,36.6,2656.0,145.99972748881441,1680787248.0,2.0,0,,,149.19,,2688.0,0.0,10.0,36.23,2720.0,,145.99972748881441,36.76
36.38,11072,2.0,2,0.0,0.0,0.0,,472,,4,2.0,2.0,11156,,2720.0,589,36.61,2720.0,146.04600662128755,1680787249.0,2.0,0,,,147.98,,2720.0,0.0,10.0,36.24,2752.0,,146.04600662128755,36.76
36.4,11264,2.0,2,0.0,0.0,0.0,,473,,4,2.0,2.0,11325,,2752.0,590,36.64,2752.0,146.0402302620091,1680787250.0,2.0,0,,,146.83,,2784.0,0.0,10.0,36.25,2784.0,,146.0402302620091,36.76
36.39,11424,2.0,2,0.0,0.0,0.0,,474,,4,2.0,2.0,11494,,2816.0,592,36.65,2784.0,146.0461042747355,1680787252.0,2.0,0,,,145.67,,2816.0,0.0,10.0,36.23,2848.0,,146.0461042747355,36.77
36.39,11584,2.0,2,0.0,0.0,0.0,,475,,4,2.0,2.0,11663,,2848.0,593,36.64,2848.0,146.0591174689176,1680787253.0,2.0,0,,,144.49,,2848.0,0.0,10.0,36.24,2880.0,,146.0591174689176,36.77
36.38,11776,2.0,2,0.0,0.0,0.0,,476,,4,2.0,2.0,11834,,2880.0,594,36.66,2880.0,146.09533624135463,1680787254.0,2.0,0,,,143.29,,2912.0,0.0,10.0,36.25,2912.0,,146.09533624135463,36.77
36.41,11936,2.0,2,0.0,0.0,0.0,,477,,4,2.0,2.0,12003,,2944.0,595,36.66,2912.0,146.06930525318015,1680787255.0,2.0,0,,,142.16,,2944.0,0.0,10.0,36.26,2976.0,,146.06930525318015,36.76
36.39,12096,2.0,2,0.0,0.0,0.0,,478,,4,2.0,2.0,12174,,2976.0,596,36.66,2976.0,146.04452897211038,1680787256.0,2.0,0,,,141.01,,2976.0,0.0,10.0,36.26,3008.0,,146.04452897211038,36.76
36.39,12288,2.0,2,0.0,0.0,0.0,,479,,4,2.0,2.0,12345,,3008.0,597,36.65,3008.0,146.03001764509838,1680787257.0,2.0,0,,,139.86,,3040.0,0.0,10.0,36.25,3040.0,,146.03001764509838,36.76
36.39,12448,2.0,2,0.0,0.0,0.0,,480,,4,2.0,2.0,12514,,3072.0,599,36.63,3040.0,146.04277579385874,1680787259.0,2.0,0,,,138.68,,3072.0,0.0,10.0,36.24,3104.0,,146.04277579385874,36.76
36.39,12608,2.0,2,0.0,0.0,0.0,,481,,4,2.0,2.0,12684,,3104.0,600,36.64,3104.0,146.0163590519342,1680787260.0,2.0,0,,,137.55,,3104.0,0.0,10.0,36.24,3136.0,,146.0163590519342,36.77
36.37,12768,2.0,2,0.0,0.0,0.0,,482,,4,2.0,2.0,12854,,3136.0,601,36.65,3136.0,145.99635199907178,1680787261.0,2.0,0,,,136.4,,3168.0,0.0,10.0,36.24,3168.0,,145.99635199907178,36.76
36.37,12928,2.0,2,0.0,0.0,0.0,,483,,4,2.0,2.0,13022,,3168.0,602,36.65,3168.0,146.00145488832658,1680787262.0,2.0,0,,,135.24,,3200.0,0.0,10.0,36.23,3232.0,,146.00145488832658,36.74
36.37,13120,2.0,2,0.0,0.0,0.0,,484,,4,2.0,2.0,13190,,3232.0,603,36.65,3200.0,145.9202034164816,1680787263.0,2.0,0,,,134.17,,3232.0,0.0,10.0,36.23,3264.0,,145.9202034164816,36.75
36.35,13280,2.0,2,0.0,0.0,0.0,,485,,4,2.0,2.0,13359,,3264.0,604,36.61,3264.0,145.91923687372602,1680787264.0,2.0,0,,,133.01,,3296.0,0.0,10.0,36.21,3296.0,,145.91923687372602,36.74
36.36,13440,2.0,2,0.0,0.0,0.0,,486,,4,2.0,2.0,13527,,3296.0,606,36.62,3296.0,145.88748878081083,1680787266.0,2.0,0,,,131.89,,3328.0,0.0,10.0,36.19,3360.0,,145.88748878081083,36.75
36.34,13632,2.0,2,0.0,0.0,0.0,,487,,4,2.0,2.0,13696,,3360.0,607,36.6,3328.0,145.85119506267486,1680787267.0,2.0,0,,,130.76,,3360.0,0.0,10.0,36.18,3392.0,,145.85119506267486,36.76
36.35,13792,2.0,2,0.0,0.0,0.0,,488,,4,2.0,2.0,13866,,3392.0,608,36.56,3392.0,145.81878952535774,1680787268.0,2.0,0,,,129.62,,3424.0,0.0,10.0,36.18,3424.0,,145.81878952535774,36.76
36.33,13952,2.0,2,0.0,0.0,0.0,,489,,4,2.0,2.0,14036,,3424.0,609,36.56,3424.0,145.76092251310027,1680787269.0,2.0,0,,,128.51,,3456.0,0.0,10.0,36.18,3488.0,,145.76092251310027,36.75
36.31,14144,2.0,2,0.0,0.0,0.0,,490,,4,2.0,2.0,14205,,3488.0,610,36.52,3456.0,145.74826651966404,1680787270.0,2.0,0,,,127.36,,3488.0,0.0,10.0,36.18,3520.0,,145.74826651966404,36.75
36.3,14304,2.0,2,0.0,0.0,0.0,,491,,4,2.0,2.0,14374,,3520.0,611,36.53,3520.0,145.7317798546967,1680787271.0,2.0,0,,,126.22,,3552.0,0.0,10.0,36.18,3552.0,,145.7317798546967,36.74
36.31,14464,2.0,2,0.0,0.0,0.0,,492,,4,2.0,2.0,14544,,3552.0,613,36.51,3552.0,145.6978682505991,1680787273.0,2.0,0,,,125.08,,3584.0,0.0,10.0,36.18,3616.0,,145.6978682505991,36.73
36.29,14656,2.0,2,0.0,0.0,0.0,,493,,4,2.0,2.0,14712,,3616.0,614,36.5,3584.0,145.64076996434767,1680787274.0,2.0,0,,,123.97,,3616.0,0.0,10.0,36.18,3648.0,,145.64076996434767,36.73
36.27,14816,2.0,2,0.0,0.0,0.0,,494,,4,2.0,2.0,14881,,3648.0,615,36.49,3648.0,145.62486245392395,1680787275.0,2.0,0,,,122.83,,3680.0,0.0,10.0,36.16,3680.0,,145.62486245392395,36.72
36.26,14976,2.0,2,0.0,0.0,0.0,,495,,4,2.0,2.0,15050,,3680.0,616,36.48,3680.0,145.61301327012094,1680787276.0,2.0,0,,,121.68,,3712.0,0.0,10.0,36.17,3744.0,,145.61301327012094,36.71
36.25,15168,2.0,2,0.0,0.0,0.0,,496,,4,2.0,2.0,15219,,3744.0,617,36.47,3712.0,145.53748296646017,1680787277.0,2.0,0,,,120.58,,3744.0,0.0,10.0,36.17,3776.0,,145.53748296646017,36.72
36.24,15328,2.0,2,0.0,0.0,0.0,,497,,4,2.0,2.0,15388,,3776.0,618,36.45,3776.0,145.52924014244843,1680787278.0,2.0,0,,,119.42,,3808.0,0.0,10.0,36.15,3808.0,,145.52924014244843,36.7
36.24,15456,2.0,2,0.0,0.0,0.0,,498,,4,2.0,2.0,15558,,3808.0,619,36.43,3808.0,145.50882863611014,1680787279.0,2.0,0,,,118.28,,3840.0,0.0,10.0,36.15,3872.0,,145.50882863611014,36.71
36.22,15648,2.0,2,0.0,0.0,0.0,,499,,4,2.0,2.0,15727,,3840.0,621,36.44,3840.0,145.49565840858085,1680787281.0,2.0,0,,,117.12,,3872.0,0.0,10.0,36.15,3904.0,,145.49565840858085,36.7
36.21,15840,2.0,2,0.0,0.0,0.0,,500,,4,2.0,2.0,15896,,3904.0,622,36.44,3872.0,145.47291029135954,1680787282.0,2.0,0,,,115.98,,3936.0,0.0,10.0,36.15,3936.0,,145.47291029135954,36.69
36.2,15968,2.0,2,0.0,0.0,0.0,,501,,4,2.0,2.0,16064,,3936.0,623,36.44,3936.0,145.45524880479792,1680787283.0,2.0,0,,,114.84,,3968.0,0.0,10.0,36.14,4000.0,,145.45524880479792,36.7
36.19,16128,2.0,2,0.0,0.0,0.0,,502,,4,2.0,2.0,16232,,3968.0,624,36.43,3968.0,145.40978436017144,1680787284.0,2.0,0,,,113.72,,4000.0,0.0,10.0,36.14,4032.0,,145.40978436017144,36.69
36.18,16352,2.0,2,0.0,0.0,0.0,,503,,4,2.0,2.0,16401,,4032.0,625,36.41,4000.0,145.41311116736102,1680787285.0,2.0,0,,,112.55,,4032.0,0.0,10.0,36.14,4064.0,,145.41311116736102,36.69
36.17,16480,2.0,2,0.0,0.0,0.0,,504,,4,2.0,2.0,16571,,4064.0,626,36.42,4064.0,145.40202753823448,1680787286.0,2.0,0,,,111.4,,4096.0,0.0,10.0,36.14,4128.0,,145.40202753823448,36.69
36.19,16640,2.0,2,0.0,0.0,0.0,,505,,4,2.0,2.0,16741,,4096.0,628,36.39,4096.0,145.39912828128985,1680787288.0,2.0,0,,,110.23,,4128.0,0.0,10.0,36.13,4160.0,,145.39912828128985,36.69
36.18,16864,2.0,2,0.0,0.0,0.0,,506,,4,2.0,2.0,16908,,4160.0,629,36.4,4128.0,145.3369459302754,1680787289.0,2.0,0,,,109.12,,4160.0,0.0,10.0,36.13,4192.0,,145.3369459302754,36.69
36.17,16992,2.0,2,0.0,0.0,0.0,,507,,4,2.0,2.0,17077,,4192.0,630,36.39,4192.0,145.32895164306913,1680787290.0,2.0,0,,,107.97,,4224.0,0.0,10.0,36.11,4256.0,,145.32895164306913,36.68
36.14,17152,2.0,2,0.0,0.0,0.0,,508,,4,2.0,2.0,17245,,4224.0,631,36.4,4224.0,145.31902015342607,1680787291.0,2.0,0,,,106.82,,4256.0,0.0,10.0,36.11,4288.0,,145.31902015342607,36.68
36.15,17376,2.0,2,0.0,0.0,0.0,,509,,4,2.0,2.0,17414,,4288.0,632,36.39,4256.0,145.30015832266298,1680787292.0,2.0,0,,,105.67,,4288.0,0.0,10.0,36.11,4320.0,,145.30015832266298,36.67
36.15,17504,2.0,2,0.0,0.0,0.0,,510,,4,2.0,2.0,17583,,4320.0,633,36.39,4320.0,145.3265746727024,1680787293.0,2.0,0,,,104.49,,4352.0,0.0,10.0,36.1,4384.0,,145.3265746727024,36.66
36.16,17664,2.0,2,0.0,0.0,0.0,,511,,4,2.0,2.0,17751,,4352.0,635,36.4,4352.0,145.28371712958617,1680787295.0,2.0,0,,,103.37,,4384.0,0.0,10.0,36.11,4416.0,,145.28371712958617,36.65
36.15,17856,2.0,2,0.0,0.0,0.0,,512,,4,2.0,2.0,17919,,4416.0,636,36.37,4384.0,145.30747321013126,1680787296.0,2.0,0,,,102.19,,4416.0,0.0,10.0,36.11,4448.0,,145.30747321013126,36.66
36.16,18016,2.0,2,0.0,0.0,0.0,,513,,4,2.0,2.0,18088,,4448.0,637,36.39,4416.0,145.29053925949393,1680787297.0,2.0,0,,,101.04,,4480.0,0.0,10.0,36.12,4512.0,,145.29053925949393,36.64
36.14,18144,2.0,2,0.0,0.0,0.0,,514,,4,2.0,2.0,18257,,4480.0,638,36.4,4480.0,145.30431678693702,1680787298.0,2.0,0,,,99.87,,4512.0,0.0,10.0,36.12,4544.0,,145.30431678693702,36.63
36.14,18368,2.0,2,0.0,0.0,0.0,,515,,4,2.0,2.0,18426,,4512.0,639,36.4,4512.0,145.3276229841125,1680787299.0,2.0,0,,,98.69,,4544.0,0.0,10.0,36.13,4576.0,,145.3276229841125,36.64
36.15,18528,2.0,2,0.0,0.0,0.0,,516,,4,2.0,2.0,18594,,4576.0,640,36.4,4544.0,145.3142657853776,1680787300.0,2.0,0,,,97.54,,4608.0,0.0,10.0,36.13,4640.0,,145.3142657853776,36.65
36.15,18656,2.0,2,0.0,0.0,0.0,,517,,4,2.0,2.0,18764,,4608.0,642,36.38,4608.0,145.32607349957567,1680787302.0,2.0,0,,,96.36,,4640.0,0.0,10.0,36.14,4672.0,,145.32607349957567,36.64
36.15,18880,2.0,2,0.0,0.0,0.0,,518,,4,2.0,2.0,18934,,4640.0,643,36.39,4640.0,145.35771653043201,1680787303.0,2.0,0,,,95.17,,4672.0,0.0,10.0,36.14,4704.0,,145.35771653043201,36.65
36.18,19040,2.0,2,0.0,0.0,0.0,,519,,4,2.0,2.0,19103,,4704.0,644,36.38,4672.0,145.30758416868508,1680787304.0,2.0,0,,,94.04,,4736.0,0.0,10.0,36.14,4768.0,,145.30758416868508,36.67
36.15,19168,2.0,2,0.0,0.0,0.0,,520,,4,2.0,2.0,19272,,4736.0,645,36.36,4736.0,145.36739717445738,1680787305.0,2.0,0,,,92.84,,4768.0,0.0,10.0,36.13,4800.0,,145.36739717445738,36.67
36.17,19392,2.0,2,0.0,0.0,0.0,,521,,4,2.0,2.0,19442,,4768.0,646,36.38,4768.0,145.36570468961565,1680787306.0,2.0,0,,,91.67,,4800.0,0.0,10.0,36.13,4832.0,,145.36570468961565,36.68
36.17,19552,2.0,2,0.0,0.0,0.0,,522,,4,2.0,2.0,19611,,4832.0,647,36.37,4800.0,145.3858300925194,1680787307.0,2.0,0,,,90.49,,4864.0,0.0,10.0,36.14,4896.0,,145.3858300925194,36.68
36.18,19680,2.0,2,0.0,0.0,0.0,,523,,4,2.0,2.0,19781,,4864.0,649,36.38,4864.0,145.39602389760574,1680787309.0,2.0,0,,,89.32,,4896.0,0.0,10.0,36.13,4928.0,,145.39602389760574,36.69
36.17,19904,2.0,2,0.0,0.0,0.0,,524,,4,2.0,2.0,19951,,4896.0,650,36.39,4896.0,145.41255005723158,1680787310.0,2.0,0,,,88.14,,4928.0,0.0,10.0,36.14,4960.0,,145.41255005723158,36.7
36.17,20064,2.0,2,0.0,0.0,0.0,,525,,4,2.0,2.0,20121,,4960.0,651,36.4,4928.0,145.43984778143448,1680787311.0,2.0,0,,,86.96,,4992.0,0.0,10.0,36.15,5024.0,,145.43984778143448,36.69
36.17,20192,2.0,2,0.0,0.0,0.0,,526,,4,2.0,2.0,20291,,4992.0,652,36.42,4992.0,145.44037592362042,1680787312.0,2.0,0,,,85.79,,5024.0,0.0,10.0,36.16,5056.0,,145.44037592362042,36.69
36.17,20416,2.0,2,0.0,0.0,0.0,,527,,4,2.0,2.0,20460,,5024.0,653,36.41,5024.0,145.43605347970222,1680787313.0,2.0,0,,,84.63,,5056.0,0.0,10.0,36.15,5088.0,,145.43605347970222,36.7
36.19,20576,2.0,2,0.0,0.0,0.0,,528,,4,2.0,2.0,20630,,5088.0,654,36.41,5056.0,145.45402728797646,1680787314.0,2.0,0,,,83.45,,5120.0,0.0,10.0,36.14,5152.0,,145.45402728797646,36.69
36.21,20704,2.0,2,0.0,0.0,0.0,,529,,4,2.0,2.0,20800,,5120.0,656,36.41,5120.0,145.4651904569287,1680787316.0,2.0,0,,,82.27,,5152.0,0.0,10.0,36.14,5184.0,,145.4651904569287,36.7
36.21,20928,2.0,2,0.0,0.0,0.0,,530,,4,2.0,2.0,20970,,5152.0,657,36.42,5152.0,145.49269603912586,1680787317.0,2.0,0,,,81.09,,5184.0,0.0,10.0,36.14,5216.0,,145.49269603912586,36.7
36.22,21056,2.0,2,0.0,0.0,0.0,,531,,4,2.0,2.0,21139,,5216.0,658,36.44,5184.0,145.50390750515044,1680787318.0,2.0,0,,,79.92,,5248.0,0.0,10.0,36.14,5280.0,,145.50390750515044,36.69
36.24,21216,2.0,2,0.0,0.0,0.0,,532,,4,2.0,2.0,21308,,5248.0,659,36.44,5216.0,145.51596160958886,1680787319.0,2.0,0,,,78.75,,5280.0,0.0,10.0,36.14,5312.0,,145.51596160958886,36.68
36.24,21440,2.0,2,0.0,0.0,0.0,,533,,4,2.0,2.0,21477,,5280.0,660,36.44,5280.0,145.49933494878653,1680787320.0,2.0,0,,,77.6,,5312.0,0.0,10.0,36.15,5344.0,,145.49933494878653,36.68
36.24,21568,2.0,2,0.0,0.0,0.0,,534,,4,2.0,2.0,21648,,5344.0,661,36.43,5312.0,145.5232671658726,1680787321.0,2.0,0,,,76.41,,5376.0,0.0,10.0,36.14,5408.0,,145.5232671658726,36.69
36.25,21728,2.0,2,0.0,0.0,0.0,,535,,4,2.0,2.0,21817,,5376.0,663,36.44,5344.0,145.54805150659627,1680787323.0,2.0,0,,,75.24,,5408.0,0.0,10.0,36.15,5440.0,,145.54805150659627,36.68
36.25,21920,2.0,2,0.0,0.0,0.0,,536,,4,2.0,2.0,21986,,5408.0,664,36.44,5408.0,145.56653870219563,1680787324.0,2.0,0,,,74.07,,5440.0,0.0,10.0,36.17,5472.0,,145.56653870219563,36.69
