03_hivemind/estimated_current_samples,03_hivemind/optimistic_total_samples_per_second,03_hivemind/num_peers,03_hivemind/global_samples_accumulated,_step,03_hivemind/eta_next_epoch_s,_runtime,03_hivemind/global_epoch,03_hivemind/next_fetch_time_s,03_hivemind/actual_total_samples_per_second,_timestamp,03_hivemind/num_clients,04_peers/peer_1_samples_accumulated,04_peers/peer_1_epoch,04_peers/peer_1_samples_per_second,04_peers/peer_1_epoch_oos,04_peers/peer_2_samples_accumulated,04_peers/peer_2_epoch,04_peers/peer_2_epoch_oos,04_peers/peer_2_samples_per_second,04_peers/peer_3_samples_per_second,04_peers/peer_3_epoch_oos,04_peers/peer_3_epoch,04_peers/peer_3_samples_accumulated,03_hivemind/epoch_s,03_hivemind/undershot_TBS,03_hivemind/total_training_samples,03_hivemind/per_epoch_training_samples,03_hivemind/reached_TBS,03_hivemind/epoch_based_sps,03_hivemind/overshot_TBS
35528,107.30827430880151,3,32800,262,0.0,381,0,0.5,107.30827430880151,1683583467,0,11424.0,0.0,36.0,0.0,10880.0,0.0,0.0,35.99,35.33,0.0,0.0,10496.0,,,,,,,
35666,107.30827430880151,3,32800,263,0.0,383,0,0.5,107.30827430880151,1683583469,0,11424.0,0.0,36.0,0.0,10880.0,0.0,0.0,35.99,35.33,0.0,0.0,10496.0,,,,,,,
35804,107.30827430880151,3,32800,264,0.0,384,0,0.5,107.30827430880151,1683583470,0,11424.0,0.0,36.0,0.0,10880.0,0.0,0.0,35.99,35.33,0.0,0.0,10496.0,,,,,,,
35941,107.30827430880151,3,32800,265,0.0,385,0,0.5,107.30827430880151,1683583471,0,11424.0,0.0,36.0,0.0,10880.0,0.0,0.0,35.99,35.33,0.0,0.0,10496.0,,,,,,,
36084,107.30827430880151,3,32800,266,0.0,386,0,0.5,107.30827430880151,1683583472,0,11424.0,0.0,36.0,0.0,10880.0,0.0,0.0,35.99,35.33,0.0,0.0,10496.0,,,,,,,
191,111.25918103337668,3,96,267,292.8,388,1,10.0,111.25918103337668,1683583474,0,11424.0,0.0,36.0,0.0,10880.0,0.0,0.0,35.99,35.33,0.0,0.0,10496.0,,,,,,,
288,106.74757413742448,3,160,268,304.27,389,1,10.0,106.74757413742448,1683583475,0,32.0,1.0,37.29,0.0,32.0,1.0,0.0,37.31,36.66,0.0,1.0,32.0,348.4569325707853,0.0,32800.0,32800.0,0.0,94.12927950095248,1.0
449,109.30041045973783,3,352,269,295.69,390,1,10.0,109.30041045973783,1683583476,0,64.0,1.0,34.99,0.0,32.0,1.0,0.0,37.31,34.46,0.0,1.0,64.0,,,,,,,
590,109.26296324087718,3,480,270,294.5,392,1,10.0,109.26296324087718,1683583478,0,128.0,1.0,36.58,0.0,96.0,1.0,0.0,36.64,36.08,0.0,1.0,128.0,,,,,,,
729,109.2378075451625,3,640,271,293.3,393,1,10.0,109.2378075451625,1683583479,0,160.0,1.0,36.56,0.0,160.0,1.0,0.0,36.61,36.09,0.0,1.0,160.0,,,,,,,
866,109.01027129694407,3,768,272,292.65,394,1,10.0,109.01027129694407,1683583480,0,224.0,1.0,36.54,0.0,192.0,1.0,0.0,36.59,36.11,0.0,1.0,224.0,,,,,,,
1005,108.96052689250452,3,928,273,291.5,395,1,10.0,108.96052689250452,1683583481,0,256.0,1.0,36.52,0.0,256.0,1.0,0.0,36.54,35.96,0.0,1.0,256.0,,,,,,,
1145,108.89821265715608,3,1056,274,290.39,397,1,10.0,108.89821265715608,1683583483,0,320.0,1.0,36.45,0.0,288.0,1.0,0.0,36.53,35.98,0.0,1.0,320.0,,,,,,,
1283,108.82491451404772,3,1216,275,289.31,398,1,10.0,108.82491451404772,1683583484,0,352.0,1.0,36.44,0.0,352.0,1.0,0.0,36.47,35.99,0.0,1.0,352.0,,,,,,,
1422,108.72607252306888,3,1312,276,288.3,399,1,10.0,108.72607252306888,1683583485,0,416.0,1.0,36.4,0.0,384.0,1.0,0.0,36.45,35.98,0.0,1.0,416.0,,,,,,,
1560,108.60907802467572,3,1472,277,287.34,401,1,10.0,108.60907802467572,1683583487,0,448.0,1.0,36.37,0.0,416.0,1.0,0.0,36.4,35.96,0.0,1.0,448.0,,,,,,,
1698,108.52032839040257,3,1600,278,286.3,402,1,10.0,108.52032839040257,1683583488,0,512.0,1.0,36.33,0.0,480.0,1.0,0.0,36.33,35.95,0.0,1.0,480.0,,,,,,,
1834,108.26568940351356,3,1728,279,285.72,403,1,10.0,108.26568940351356,1683583489,0,544.0,1.0,36.29,0.0,512.0,1.0,0.0,36.3,35.93,0.0,1.0,544.0,,,,,,,
1973,108.21425197560131,3,1888,280,284.58,404,1,10.0,108.21425197560131,1683583490,0,576.0,1.0,36.26,0.0,576.0,1.0,0.0,36.22,35.79,0.0,1.0,576.0,,,,,,,
2110,108.12042369342643,3,2016,281,283.55,406,1,10.0,108.12042369342643,1683583492,0,640.0,1.0,36.19,0.0,608.0,1.0,0.0,36.18,35.84,0.0,1.0,640.0,,,,,,,
2248,108.0385471720297,3,2176,282,282.49,407,1,10.0,108.0385471720297,1683583493,0,672.0,1.0,36.17,0.0,672.0,1.0,0.0,36.12,35.83,0.0,1.0,672.0,,,,,,,
2388,107.96989217096885,3,2272,283,281.37,408,1,10.0,107.96989217096885,1683583494,0,736.0,1.0,36.13,0.0,704.0,1.0,0.0,36.09,35.83,0.0,1.0,736.0,,,,,,,
2525,107.84291574343439,3,2432,284,280.44,410,1,10.0,107.84291574343439,1683583496,0,768.0,1.0,36.11,0.0,736.0,1.0,0.0,36.03,35.82,0.0,1.0,768.0,,,,,,,
2663,107.76652306516269,3,2560,285,279.36,411,1,10.0,107.76652306516269,1683583497,0,832.0,1.0,36.08,0.0,800.0,1.0,0.0,35.93,35.83,0.0,1.0,800.0,,,,,,,
2799,107.64089308158702,3,2720,286,278.41,412,1,10.0,107.64089308158702,1683583498,0,864.0,1.0,36.06,0.0,832.0,1.0,0.0,35.88,35.82,0.0,1.0,864.0,,,,,,,
2935,107.50755206894691,3,2848,287,277.49,413,1,10.0,107.50755206894691,1683583499,0,928.0,1.0,36.04,0.0,896.0,1.0,0.0,35.78,35.82,0.0,1.0,896.0,,,,,,,
3072,107.39319517643774,3,2976,288,276.52,415,1,10.0,107.39319517643774,1683583501,0,960.0,1.0,36.0,0.0,928.0,1.0,0.0,35.72,35.78,0.0,1.0,960.0,,,,,,,
3208,107.2590691208356,3,3136,289,275.59,416,1,10.0,107.2590691208356,1683583502,0,992.0,1.0,35.98,0.0,992.0,1.0,0.0,35.63,35.78,0.0,1.0,992.0,,,,,,,
3345,107.17380983740026,3,3232,290,274.54,417,1,10.0,107.17380983740026,1683583503,0,1056.0,1.0,35.91,0.0,1024.0,1.0,0.0,35.57,35.78,0.0,1.0,1056.0,,,,,,,
3482,107.02731542583003,3,3392,291,273.63,418,1,10.0,107.02731542583003,1683583504,0,1088.0,1.0,35.88,0.0,1056.0,1.0,0.0,35.53,35.76,0.0,1.0,1088.0,,,,,,,
3619,106.9786865092671,3,3520,292,272.48,420,1,10.0,106.9786865092671,1683583506,0,1152.0,1.0,35.82,0.0,1120.0,1.0,0.0,35.47,35.74,0.0,1.0,1120.0,,,,,,,
3754,106.87729335075718,3,3648,293,271.47,421,1,10.0,106.87729335075718,1683583507,0,1184.0,1.0,35.8,0.0,1152.0,1.0,0.0,35.43,35.75,0.0,1.0,1184.0,,,,,,,
3889,106.75727566327421,3,3808,294,270.51,422,1,10.0,106.75727566327421,1683583508,0,1216.0,1.0,35.76,0.0,1216.0,1.0,0.0,35.37,35.75,0.0,1.0,1216.0,,,,,,,
4026,106.71657686537425,3,3904,295,269.33,424,1,10.0,106.71657686537425,1683583510,0,1280.0,1.0,35.72,0.0,1248.0,1.0,0.0,35.33,35.71,0.0,1.0,1280.0,,,,,,,
4162,106.61394189127387,3,4096,296,268.31,425,1,10.0,106.61394189127387,1683583511,0,1312.0,1.0,35.69,0.0,1280.0,1.0,0.0,35.31,35.72,0.0,1.0,1312.0,,,,,,,
4299,106.57130160597674,3,4192,297,267.14,426,1,10.0,106.57130160597674,1683583512,0,1376.0,1.0,35.64,0.0,1344.0,1.0,0.0,35.25,35.73,0.0,1.0,1376.0,,,,,,,
4434,106.5141442038042,3,4352,298,266.01,427,1,10.0,106.5141442038042,1683583513,0,1408.0,1.0,35.64,0.0,1376.0,1.0,0.0,35.23,35.7,0.0,1.0,1408.0,,,,,,,
4570,106.48103005247427,3,4480,299,264.81,429,1,10.0,106.48103005247427,1683583515,0,1472.0,1.0,35.63,0.0,1440.0,1.0,0.0,35.19,35.69,0.0,1.0,1440.0,,,,,,,
4707,106.48821369989476,3,4576,300,263.51,430,1,10.0,106.48821369989476,1683583516,0,1504.0,1.0,35.64,0.0,1472.0,1.0,0.0,35.17,35.67,0.0,1.0,1504.0,,,,,,,
4843,106.47468626479518,3,4768,301,262.27,431,1,10.0,106.47468626479518,1683583517,0,1536.0,1.0,35.63,0.0,1504.0,1.0,0.0,35.17,35.69,0.0,1.0,1536.0,,,,,,,
4980,106.51707752776524,3,4864,302,260.88,433,1,10.0,106.51707752776524,1683583519,0,1600.0,1.0,35.65,0.0,1568.0,1.0,0.0,35.17,35.65,0.0,1.0,1600.0,,,,,,,
5116,106.53788847413838,3,5056,303,259.55,434,1,10.0,106.53788847413838,1683583520,0,1632.0,1.0,35.68,0.0,1600.0,1.0,0.0,35.18,35.66,0.0,1.0,1632.0,,,,,,,
5254,106.57392103864233,3,5152,304,258.17,435,1,10.0,106.57392103864233,1683583521,0,1696.0,1.0,35.72,0.0,1664.0,1.0,0.0,35.17,35.65,0.0,1.0,1696.0,,,,,,,
5390,106.5929122776549,3,5280,305,256.84,436,1,10.0,106.5929122776549,1683583522,0,1728.0,1.0,35.74,0.0,1696.0,1.0,0.0,35.18,35.65,0.0,1.0,1728.0,,,,,,,
5527,106.62182548379991,3,5440,306,255.49,438,1,10.0,106.62182548379991,1683583524,0,1792.0,1.0,35.76,0.0,1728.0,1.0,0.0,35.19,35.64,0.0,1.0,1760.0,,,,,,,
5664,106.64502630376957,3,5568,307,254.15,439,1,10.0,106.64502630376957,1683583525,0,1824.0,1.0,35.77,0.0,1792.0,1.0,0.0,35.2,35.65,0.0,1.0,1824.0,,,,,,,
5801,106.69003960971258,3,5728,308,252.76,440,1,10.0,106.69003960971258,1683583526,0,1888.0,1.0,35.79,0.0,1824.0,1.0,0.0,35.22,35.63,0.0,1.0,1856.0,,,,,,,
5937,106.66931170812256,3,5824,309,251.53,442,1,10.0,106.66931170812256,1683583528,0,1920.0,1.0,35.8,0.0,1888.0,1.0,0.0,35.26,35.63,0.0,1.0,1920.0,,,,,,,
6076,106.78031225363905,3,6016,310,249.97,443,1,10.0,106.78031225363905,1683583529,0,1952.0,1.0,35.8,0.0,1920.0,1.0,0.0,35.26,35.61,0.0,1.0,1952.0,,,,,,,
6213,106.80535236917507,3,6112,311,248.63,444,1,10.0,106.80535236917507,1683583530,0,2016.0,1.0,35.83,0.0,1984.0,1.0,0.0,35.32,35.63,0.0,1.0,2016.0,,,,,,,
6350,106.86335638231606,3,6240,312,247.21,445,1,10.0,106.86335638231606,1683583531,0,2048.0,1.0,35.85,0.0,2016.0,1.0,0.0,35.32,35.64,0.0,1.0,2048.0,,,,,,,
6487,106.90841540653352,3,6400,313,245.82,447,1,10.0,106.90841540653352,1683583533,0,2112.0,1.0,35.89,0.0,2048.0,1.0,0.0,35.34,35.63,0.0,1.0,2080.0,,,,,,,
6626,106.9687572900522,3,6528,314,244.39,448,1,10.0,106.9687572900522,1683583534,0,2144.0,1.0,35.9,0.0,2112.0,1.0,0.0,35.38,35.62,0.0,1.0,2144.0,,,,,,,
6763,107.01103683966232,3,6688,315,243.01,449,1,10.0,107.01103683966232,1683583535,0,2208.0,1.0,35.95,0.0,2144.0,1.0,0.0,35.38,35.64,0.0,1.0,2176.0,,,,,,,
6900,107.10296004007563,3,6816,316,241.52,451,1,10.0,107.10296004007563,1683583537,0,2240.0,1.0,35.94,0.0,2208.0,1.0,0.0,35.41,35.66,0.0,1.0,2240.0,,,,,,,
7039,107.17112281739308,3,6976,317,240.08,452,1,10.0,107.17112281739308,1683583538,0,2304.0,1.0,35.98,0.0,2240.0,1.0,0.0,35.44,35.68,0.0,1.0,2272.0,,,,,,,
7176,107.19613743549903,3,7072,318,238.74,453,1,10.0,107.19613743549903,1683583539,0,2336.0,1.0,36.0,0.0,2304.0,1.0,0.0,35.5,35.67,0.0,1.0,2336.0,,,,,,,
7314,107.23138164933401,3,7200,319,237.38,454,1,10.0,107.23138164933401,1683583540,0,2368.0,1.0,36.02,0.0,2336.0,1.0,0.0,35.52,35.66,0.0,1.0,2368.0,,,,,,,
7452,107.27592250231841,3,7360,320,235.99,456,1,10.0,107.27592250231841,1683583542,0,2432.0,1.0,36.06,0.0,2368.0,1.0,0.0,35.53,35.65,0.0,1.0,2400.0,,,,,,,
7589,107.28442013293335,3,7488,321,234.69,457,1,10.0,107.28442013293335,1683583543,0,2464.0,1.0,36.06,0.0,2432.0,1.0,0.0,35.59,35.62,0.0,1.0,2464.0,,,,,,,
7728,107.37601913979975,3,7648,322,233.2,458,1,10.0,107.37601913979975,1683583544,0,2528.0,1.0,36.08,0.0,2464.0,1.0,0.0,35.6,35.6,0.0,1.0,2496.0,,,,,,,
7866,107.39302748915445,3,7776,323,231.88,459,1,10.0,107.39302748915445,1683583545,0,2560.0,1.0,36.08,0.0,2528.0,1.0,0.0,35.67,35.62,0.0,1.0,2560.0,,,,,,,
8004,107.46474958470388,3,7936,324,230.44,461,1,10.0,107.46474958470388,1683583547,0,2624.0,1.0,36.1,0.0,2560.0,1.0,0.0,35.7,35.6,0.0,1.0,2592.0,,,,,,,
8142,107.48210901545818,3,8064,325,229.12,462,1,10.0,107.48210901545818,1683583548,0,2656.0,1.0,36.1,0.0,2624.0,1.0,0.0,35.74,35.62,0.0,1.0,2656.0,,,,,,,
8280,107.52756117502528,3,8160,326,227.74,463,1,10.0,107.52756117502528,1683583549,0,2720.0,1.0,36.12,0.0,2656.0,1.0,0.0,35.77,35.6,0.0,1.0,2688.0,,,,,,,
8418,107.5399363709555,3,8320,327,226.43,465,1,10.0,107.5399363709555,1683583551,0,2752.0,1.0,36.14,0.0,2688.0,1.0,0.0,35.79,35.6,0.0,1.0,2720.0,,,,,,,
8556,107.5517256938552,3,8448,328,225.12,466,1,10.0,107.5517256938552,1683583552,0,2784.0,1.0,36.14,0.0,2752.0,1.0,0.0,35.81,35.59,0.0,1.0,2784.0,,,,,,,
8694,107.59922643232748,3,8608,329,223.74,467,1,10.0,107.59922643232748,1683583553,0,2848.0,1.0,36.15,0.0,2784.0,1.0,0.0,35.82,35.58,0.0,1.0,2816.0,,,,,,,
8833,107.64843486474403,3,8736,330,222.35,468,1,10.0,107.64843486474403,1683583554,0,2880.0,1.0,36.15,0.0,2848.0,1.0,0.0,35.86,35.59,0.0,1.0,2880.0,,,,,,,
8970,107.66829158299126,3,8864,331,221.03,470,1,10.0,107.66829158299126,1683583556,0,2944.0,1.0,36.16,0.0,2880.0,1.0,0.0,35.88,35.6,0.0,1.0,2912.0,,,,,,,
9109,107.71736477839858,3,9024,332,219.64,471,1,10.0,107.71736477839858,1683583557,0,2976.0,1.0,36.15,0.0,2944.0,1.0,0.0,35.93,35.58,0.0,1.0,2944.0,,,,,,,
9247,107.78714760435349,3,9152,333,218.21,472,1,10.0,107.78714760435349,1683583558,0,3040.0,1.0,36.19,0.0,2976.0,1.0,0.0,35.95,35.58,0.0,1.0,3008.0,,,,,,,
9386,107.7958671955375,3,9312,334,216.91,474,1,10.0,107.7958671955375,1683583560,0,3072.0,1.0,36.2,0.0,3040.0,1.0,0.0,36.01,35.58,0.0,1.0,3040.0,,,,,,,
9524,107.81153968984808,3,9408,335,215.6,475,1,10.0,107.81153968984808,1683583561,0,3136.0,1.0,36.19,0.0,3072.0,1.0,0.0,36.02,35.58,0.0,1.0,3104.0,,,,,,,
9663,107.86239086474214,3,9568,336,214.21,476,1,10.0,107.86239086474214,1683583562,0,3168.0,1.0,36.19,0.0,3104.0,1.0,0.0,36.03,35.59,0.0,1.0,3136.0,,,,,,,
9801,107.8744321198048,3,9696,337,212.91,477,1,10.0,107.8744321198048,1683583563,0,3200.0,1.0,36.19,0.0,3168.0,1.0,0.0,36.08,35.59,0.0,1.0,3200.0,,,,,,,
9940,107.93146768241732,3,9824,338,211.5,479,1,10.0,107.93146768241732,1683583565,0,3264.0,1.0,36.2,0.0,3200.0,1.0,0.0,36.09,35.59,0.0,1.0,3232.0,,,,,,,
10079,107.88965978803664,3,9984,339,210.3,480,1,10.0,107.88965978803664,1683583566,0,3296.0,1.0,36.21,0.0,3264.0,1.0,0.0,36.13,35.59,0.0,1.0,3264.0,,,,,,,
10217,107.90450875110024,3,10112,340,208.99,481,1,10.0,107.90450875110024,1683583567,0,3360.0,1.0,36.18,0.0,3296.0,1.0,0.0,36.15,35.57,0.0,1.0,3328.0,,,,,,,
10356,107.89793945918888,3,10272,341,207.72,483,1,10.0,107.89793945918888,1683583569,0,3392.0,1.0,36.18,0.0,3360.0,1.0,0.0,36.18,35.54,0.0,1.0,3360.0,,,,,,,
10495,107.93745361329954,3,10400,342,206.36,484,1,10.0,107.93745361329954,1683583570,0,3456.0,1.0,36.18,0.0,3392.0,1.0,0.0,36.19,35.53,0.0,1.0,3424.0,,,,,,,
10633,107.92189457473017,3,10560,343,205.1,485,1,10.0,107.92189457473017,1683583571,0,3488.0,1.0,36.19,0.0,3456.0,1.0,0.0,36.22,35.53,0.0,1.0,3456.0,,,,,,,
10772,107.90256811986458,3,10688,344,203.86,486,1,10.0,107.90256811986458,1683583572,0,3552.0,1.0,36.16,0.0,3488.0,1.0,0.0,36.23,35.54,0.0,1.0,3520.0,,,,,,,
10910,107.90801128341393,3,10816,345,202.56,488,1,10.0,107.90801128341393,1683583574,0,3584.0,1.0,36.16,0.0,3552.0,1.0,0.0,36.24,35.51,0.0,1.0,3552.0,,,,,,,
11048,107.89716375440722,3,10944,346,201.3,489,1,10.0,107.89716375440722,1683583575,0,3648.0,1.0,36.15,0.0,3584.0,1.0,0.0,36.24,35.52,0.0,1.0,3584.0,,,,,,,
11187,107.87818724171785,3,11072,347,200.05,490,1,10.0,107.87818724171785,1683583576,0,3680.0,1.0,36.13,0.0,3616.0,1.0,0.0,36.26,35.51,0.0,1.0,3648.0,,,,,,,
11324,107.81628248780986,3,11232,348,198.89,492,1,10.0,107.81628248780986,1683583578,0,3712.0,1.0,36.11,0.0,3680.0,1.0,0.0,36.27,35.5,0.0,1.0,3680.0,,,,,,,
11463,107.83167518399432,3,11360,349,197.58,493,1,10.0,107.83167518399432,1683583579,0,3776.0,1.0,36.08,0.0,3712.0,1.0,0.0,36.26,35.47,0.0,1.0,3744.0,,,,,,,
11602,107.82861997932083,3,11520,350,196.3,494,1,10.0,107.82861997932083,1683583580,0,3808.0,1.0,36.06,0.0,3776.0,1.0,0.0,36.3,35.48,0.0,1.0,3776.0,,,,,,,
11740,107.82155730906663,3,11648,351,195.03,495,1,10.0,107.82155730906663,1683583581,0,3872.0,1.0,36.06,0.0,3808.0,1.0,0.0,36.29,35.48,0.0,1.0,3840.0,,,,,,,
11878,107.81126630345184,3,11776,352,193.76,497,1,10.0,107.81126630345184,1683583583,0,3904.0,1.0,36.07,0.0,3872.0,1.0,0.0,36.28,35.47,0.0,1.0,3872.0,,,,,,,
12016,107.79849519819456,3,11936,353,192.5,498,1,10.0,107.79849519819456,1683583584,0,3968.0,1.0,36.05,0.0,3904.0,1.0,0.0,36.31,35.45,0.0,1.0,3904.0,,,,,,,
12155,107.80266188020661,3,12064,354,191.21,499,1,10.0,107.80266188020661,1683583585,0,4000.0,1.0,36.05,0.0,3968.0,1.0,0.0,36.3,35.45,0.0,1.0,3968.0,,,,,,,
12293,107.79449477518543,3,12224,355,189.94,501,1,10.0,107.79449477518543,1683583587,0,4064.0,1.0,36.03,0.0,4000.0,1.0,0.0,36.31,35.47,0.0,1.0,4000.0,,,,,,,
12431,107.78438497190545,3,12320,356,188.68,502,1,10.0,107.78438497190545,1683583588,0,4096.0,1.0,36.01,0.0,4064.0,1.0,0.0,36.32,35.47,0.0,1.0,4064.0,,,,,,,
12569,107.74766150641997,3,12480,357,187.47,503,1,10.0,107.74766150641997,1683583589,0,4128.0,1.0,36.0,0.0,4096.0,1.0,0.0,36.33,35.46,0.0,1.0,4096.0,,,,,,,
12707,107.70948069323,3,12608,358,186.25,504,1,10.0,107.70948069323,1683583590,0,4192.0,1.0,35.98,0.0,4160.0,1.0,0.0,36.3,35.46,0.0,1.0,4128.0,,,,,,,
12844,107.6840230805004,3,12736,359,185.02,506,1,10.0,107.6840230805004,1683583592,0,4224.0,1.0,35.97,0.0,4192.0,1.0,0.0,36.3,35.44,0.0,1.0,4192.0,,,,,,,
12982,107.65787552107676,3,12896,360,183.78,507,1,10.0,107.65787552107676,1683583593,0,4288.0,1.0,35.95,0.0,4224.0,1.0,0.0,36.31,35.43,0.0,1.0,4224.0,,,,,,,
13120,107.62576476892765,3,13024,361,182.56,508,1,10.0,107.62576476892765,1683583594,0,4320.0,1.0,35.95,0.0,4288.0,1.0,0.0,36.31,35.4,0.0,1.0,4288.0,,,,,,,
13258,107.62095125914249,3,13184,362,181.28,510,1,10.0,107.62095125914249,1683583596,0,4384.0,1.0,35.93,0.0,4320.0,1.0,0.0,36.3,35.39,0.0,1.0,4320.0,,,,,,,
13396,107.61224882070474,3,13280,363,180.02,511,1,10.0,107.61224882070474,1683583597,0,4416.0,1.0,35.93,0.0,4384.0,1.0,0.0,36.31,35.38,0.0,1.0,4384.0,,,,,,,
13533,107.6019804597492,3,13440,364,178.76,512,1,10.0,107.6019804597492,1683583598,0,4448.0,1.0,35.92,0.0,4416.0,1.0,0.0,36.31,35.38,0.0,1.0,4416.0,,,,,,,
13671,107.55932626478068,3,13568,365,177.55,513,1,10.0,107.55932626478068,1683583599,0,4512.0,1.0,35.92,0.0,4480.0,1.0,0.0,36.3,35.38,0.0,1.0,4448.0,,,,,,,
13809,107.54761764977134,3,13728,366,176.28,515,1,10.0,107.54761764977134,1683583601,0,4544.0,1.0,35.91,0.0,4512.0,1.0,0.0,36.29,35.36,0.0,1.0,4512.0,,,,,,,
13948,107.55429760590334,3,13856,367,174.98,516,1,10.0,107.55429760590334,1683583602,0,4608.0,1.0,35.9,0.0,4576.0,1.0,0.0,36.29,35.35,0.0,1.0,4544.0,,,,,,,
14085,107.56249716917412,3,14016,368,173.69,517,1,10.0,107.56249716917412,1683583603,0,4640.0,1.0,35.9,0.0,4608.0,1.0,0.0,36.3,35.35,0.0,1.0,4608.0,,,,,,,
14224,107.54872848944325,3,14112,369,172.43,518,1,10.0,107.54872848944325,1683583604,0,4704.0,1.0,35.89,0.0,4672.0,1.0,0.0,36.3,35.37,0.0,1.0,4640.0,,,,,,,
14362,107.56849050196658,3,14272,370,171.11,520,1,10.0,107.56849050196658,1683583606,0,4736.0,1.0,35.89,0.0,4704.0,1.0,0.0,36.29,35.36,0.0,1.0,4672.0,,,,,,,
14500,107.51829465103748,3,14400,371,169.91,521,1,10.0,107.51829465103748,1683583607,0,4800.0,1.0,35.89,0.0,4736.0,1.0,0.0,36.3,35.38,0.0,1.0,4736.0,,,,,,,
14638,107.53753939510992,3,14528,372,168.59,522,1,10.0,107.53753939510992,1683583608,0,4832.0,1.0,35.89,0.0,4800.0,1.0,0.0,36.28,35.35,0.0,1.0,4768.0,,,,,,,
14775,107.51082010395012,3,14688,373,167.36,524,1,10.0,107.51082010395012,1683583610,0,4864.0,1.0,35.89,0.0,4832.0,1.0,0.0,36.27,35.37,0.0,1.0,4832.0,,,,,,,
14913,107.49537948740031,3,14816,374,166.1,525,1,10.0,107.49537948740031,1683583611,0,4928.0,1.0,35.9,0.0,4896.0,1.0,0.0,36.25,35.36,0.0,1.0,4864.0,,,,,,,
15051,107.47940144612316,3,14976,375,164.84,526,1,10.0,107.47940144612316,1683583612,0,4960.0,1.0,35.9,0.0,4928.0,1.0,0.0,36.24,35.36,0.0,1.0,4928.0,,,,,,,
15188,107.47614354154362,3,15072,376,163.57,527,1,10.0,107.47614354154362,1683583613,0,5024.0,1.0,35.9,0.0,4992.0,1.0,0.0,36.24,35.34,0.0,1.0,4960.0,,,,,,,
15327,107.46931637586562,3,15264,377,162.29,529,1,10.0,107.46931637586562,1683583615,0,5056.0,1.0,35.91,0.0,5024.0,1.0,0.0,36.23,35.33,0.0,1.0,4992.0,,,,,,,
15465,107.44470283795576,3,15360,378,161.04,530,1,10.0,107.44470283795576,1683583616,0,5120.0,1.0,35.92,0.0,5088.0,1.0,0.0,36.22,35.34,0.0,1.0,5056.0,,,,,,,
15603,107.44574705285444,3,15488,379,159.76,531,1,10.0,107.44574705285444,1683583617,0,5152.0,1.0,35.92,0.0,5120.0,1.0,0.0,36.2,35.33,0.0,1.0,5088.0,,,,,,,
15740,107.41934241207318,3,15648,380,158.52,533,1,10.0,107.41934241207318,1683583619,0,5184.0,1.0,35.93,0.0,5152.0,1.0,0.0,36.19,35.33,0.0,1.0,5152.0,,,,,,,
15877,107.39783923939856,3,15744,381,157.27,534,1,10.0,107.39783923939856,1683583620,0,5248.0,1.0,35.92,0.0,5216.0,1.0,0.0,36.17,35.32,0.0,1.0,5184.0,,,,,,,
16015,107.34780341649198,3,15936,382,156.06,535,1,10.0,107.34780341649198,1683583621,0,5280.0,1.0,35.92,0.0,5248.0,1.0,0.0,36.15,35.33,0.0,1.0,5216.0,,,,,,,
16153,107.32606647274254,3,16032,383,154.81,536,1,10.0,107.32606647274254,1683583622,0,5344.0,1.0,35.93,0.0,5312.0,1.0,0.0,36.11,35.31,0.0,1.0,5280.0,,,,,,,
16291,107.3286361117528,3,16224,384,153.52,538,1,10.0,107.3286361117528,1683583624,0,5376.0,1.0,35.93,0.0,5344.0,1.0,0.0,36.11,35.29,0.0,1.0,5312.0,,,,,,,
16428,107.30266809414738,3,16320,385,152.28,539,1,10.0,107.30266809414738,1683583625,0,5440.0,1.0,35.93,0.0,5408.0,1.0,0.0,36.11,35.29,0.0,1.0,5376.0,,,,,,,
16565,107.30905142178861,3,16512,386,150.99,540,1,10.0,107.30905142178861,1683583626,0,5472.0,1.0,35.93,0.0,5440.0,1.0,0.0,36.1,35.27,0.0,1.0,5408.0,,,,,,,
16702,107.3235619722893,3,16608,387,149.69,542,1,10.0,107.3235619722893,1683583628,0,5536.0,1.0,35.94,0.0,5504.0,1.0,0.0,36.11,35.26,0.0,1.0,5472.0,,,,,,,
16840,107.32012080814116,3,16704,388,148.42,543,1,10.0,107.32012080814116,1683583629,0,5568.0,1.0,35.94,0.0,5536.0,1.0,0.0,36.1,35.28,0.0,1.0,5504.0,,,,,,,
16977,107.3157151362665,3,16896,389,147.14,544,1,10.0,107.3157151362665,1683583630,0,5600.0,1.0,35.94,0.0,5568.0,1.0,0.0,36.09,35.29,0.0,1.0,5536.0,,,,,,,
17115,107.32414500495184,3,16992,390,145.85,545,1,10.0,107.32414500495184,1683583631,0,5664.0,1.0,35.96,0.0,5632.0,1.0,0.0,36.08,35.27,0.0,1.0,5600.0,,,,,,,
17252,107.3004646001352,3,17184,391,144.6,547,1,10.0,107.3004646001352,1683583633,0,5696.0,1.0,35.98,0.0,5664.0,1.0,0.0,36.07,35.28,0.0,1.0,5632.0,,,,,,,
17390,107.2924268616222,3,17280,392,143.33,548,1,10.0,107.2924268616222,1683583634,0,5760.0,1.0,35.98,0.0,5728.0,1.0,0.0,36.05,35.27,0.0,1.0,5696.0,,,,,,,
