03_hivemind/optimistic_total_samples_per_second,04_peers/peer_3_epoch,03_hivemind/undershot_TBS,03_hivemind/epoch_based_sps,04_peers/peer_3_samples_per_second,04_peers/peer_2_samples_accumulated,04_peers/peer_4_samples_accumulated,04_peers/peer_5_samples_accumulated,_step,_timestamp,03_hivemind/global_epoch,04_peers/peer_4_epoch_oos,04_peers/peer_1_samples_accumulated,04_peers/peer_1_samples_per_second,03_hivemind/global_samples_accumulated,03_hivemind/actual_total_samples_per_second,04_peers/peer_5_epoch,04_peers/peer_5_epoch_oos,04_peers/peer_2_samples_per_second,04_peers/peer_3_samples_accumulated,03_hivemind/epoch_s,03_hivemind/num_peers,04_peers/peer_1_epoch,03_hivemind/total_training_samples,04_peers/peer_1_epoch_oos,03_hivemind/eta_next_epoch_s,03_hivemind/next_fetch_time_s,03_hivemind/estimated_current_samples,_runtime,04_peers/peer_4_epoch,03_hivemind/reached_TBS,04_peers/peer_3_epoch_oos,04_peers/peer_4_samples_per_second,04_peers/peer_5_samples_per_second,04_peers/peer_2_epoch,03_hivemind/num_clients,03_hivemind/overshot_TBS,04_peers/peer_2_epoch_oos,03_hivemind/per_epoch_training_samples
230.7876382958354,3.0,,,36.73,0.0,0.0,0.0,472,1681385287.0,3,0.0,0.0,35.86,0,230.7876382958354,3.0,0.0,84.33,0.0,,5,3.0,,0.0,103.58,10.0,8864,607,3.0,,0.0,37.18,36.69,3.0,0,,0.0,
230.7876382958354,3.0,,,36.73,0.0,0.0,0.0,473,1681385288.0,3,0.0,0.0,35.86,0,230.7876382958354,3.0,0.0,84.33,0.0,,5,3.0,,0.0,102.55,10.0,9101,608,3.0,,0.0,37.18,36.69,3.0,0,,0.0,
230.7876382958354,3.0,,,36.73,0.0,0.0,0.0,474,1681385289.0,3,0.0,0.0,35.86,0,230.7876382958354,3.0,0.0,84.33,0.0,,5,3.0,,0.0,101.52,10.0,9337,609,3.0,,0.0,37.18,36.69,3.0,0,,0.0,
230.7876382958354,3.0,,,36.73,0.0,0.0,0.0,475,1681385290.0,3,0.0,0.0,35.86,0,230.7876382958354,3.0,0.0,84.33,0.0,,5,3.0,,0.0,100.49,10.0,9576,610,3.0,,0.0,37.18,36.69,3.0,0,,0.0,
230.7876382958354,3.0,,,36.73,0.0,0.0,0.0,476,1681385291.0,3,0.0,0.0,35.86,0,230.7876382958354,3.0,0.0,84.33,0.0,,5,3.0,,0.0,99.46,10.0,9813,611,3.0,,0.0,37.18,36.69,3.0,0,,0.0,
230.7876382958354,3.0,,,36.73,0.0,0.0,0.0,477,1681385292.0,3,0.0,0.0,35.86,0,230.7876382958354,3.0,0.0,84.33,0.0,,5,3.0,,0.0,98.43,10.0,10051,612,3.0,,0.0,37.18,36.69,3.0,0,,0.0,
230.7876382958354,3.0,,,36.73,0.0,0.0,0.0,478,1681385293.0,3,0.0,0.0,35.86,0,230.7876382958354,3.0,0.0,84.33,0.0,,5,3.0,,0.0,97.4,10.0,10289,613,3.0,,0.0,37.18,36.69,3.0,0,,0.0,
230.7876382958354,3.0,,,36.73,0.0,0.0,0.0,479,1681385294.0,3,0.0,0.0,35.86,0,230.7876382958354,3.0,0.0,84.33,0.0,,5,3.0,,0.0,96.38,10.0,10526,614,3.0,,0.0,37.18,36.69,3.0,0,,0.0,
230.7876382958354,3.0,,,36.73,0.0,0.0,0.0,480,1681385295.0,3,0.0,0.0,35.86,0,230.7876382958354,3.0,0.0,84.33,0.0,,5,3.0,,0.0,95.35,10.0,10763,615,3.0,,0.0,37.18,36.69,3.0,0,,0.0,
230.7876382958354,3.0,,,36.73,0.0,0.0,0.0,481,1681385296.0,3,0.0,0.0,35.86,0,230.7876382958354,3.0,0.0,84.33,0.0,,5,3.0,,0.0,94.31,10.0,11002,616,3.0,,0.0,37.18,36.69,3.0,0,,0.0,
230.7876382958354,3.0,,,36.73,0.0,0.0,0.0,482,1681385297.0,3,0.0,0.0,35.86,0,230.7876382958354,3.0,0.0,84.33,0.0,,5,3.0,,0.0,93.28,10.0,11239,617,3.0,,0.0,37.18,36.69,3.0,0,,0.0,
230.7876382958354,3.0,,,36.73,0.0,0.0,0.0,483,1681385299.0,3,0.0,0.0,35.86,0,230.7876382958354,3.0,0.0,84.33,0.0,,5,3.0,,0.0,92.26,10.0,11476,619,3.0,,0.0,37.18,36.69,3.0,0,,0.0,
230.7876382958354,3.0,,,36.73,0.0,0.0,0.0,484,1681385300.0,3,0.0,0.0,35.86,0,230.7876382958354,3.0,0.0,84.33,0.0,,5,3.0,,0.0,91.23,10.0,11713,620,3.0,,0.0,37.18,36.69,3.0,0,,0.0,
230.7876382958354,3.0,,,36.73,0.0,0.0,0.0,485,1681385301.0,3,0.0,0.0,35.86,0,230.7876382958354,3.0,0.0,84.33,0.0,,5,3.0,,0.0,90.2,10.0,11950,621,3.0,,0.0,37.18,36.69,3.0,0,,0.0,
230.7876382958354,3.0,,,36.73,0.0,0.0,0.0,486,1681385302.0,3,0.0,0.0,35.86,0,230.7876382958354,3.0,0.0,84.33,0.0,,5,3.0,,0.0,89.17,10.0,12189,622,3.0,,0.0,37.18,36.69,3.0,0,,0.0,
230.7876382958354,3.0,,,36.73,0.0,0.0,0.0,487,1681385303.0,3,0.0,0.0,35.86,0,230.7876382958354,3.0,0.0,84.33,0.0,,5,3.0,,0.0,88.14,10.0,12426,623,3.0,,0.0,37.18,36.69,3.0,0,,0.0,
