03_hivemind/estimated_current_samples,03_hivemind/optimistic_total_samples_per_second,03_hivemind/num_peers,03_hivemind/global_samples_accumulated,_step,03_hivemind/eta_next_epoch_s,_runtime,03_hivemind/global_epoch,03_hivemind/next_fetch_time_s,03_hivemind/actual_total_samples_per_second,_timestamp,03_hivemind/num_clients,04_peers/peer_1_samples_accumulated,04_peers/peer_1_epoch,04_peers/peer_1_samples_per_second,04_peers/peer_1_epoch_oos,04_peers/peer_3_samples_per_second,04_peers/peer_2_samples_accumulated,04_peers/peer_2_epoch,04_peers/peer_3_epoch_oos,04_peers/peer_3_epoch,04_peers/peer_3_samples_accumulated,04_peers/peer_2_epoch_oos,04_peers/peer_2_samples_per_second,04_peers/peer_4_samples_per_second,04_peers/peer_4_samples_accumulated,04_peers/peer_4_epoch,04_peers/peer_4_epoch_oos,03_hivemind/epoch_s,03_hivemind/undershot_TBS,03_hivemind/total_training_samples,03_hivemind/per_epoch_training_samples,03_hivemind/reached_TBS,03_hivemind/epoch_based_sps,03_hivemind/overshot_TBS
25538,359.17403175913546,4,25472,224,20.13,304,2,10.0,359.17403175913546,1683048817,0,6208.0,2.0,89.34,0.0,91.07,6240.0,2.0,0.0,2.0,6336.0,0.0,89.68,89.22,6208.0,2.0,0.0,,,,,,,
25969,358.97869316277587,4,25888,225,18.94,305,2,10.0,358.97869316277587,1683048818,0,6336.0,2.0,89.26,0.0,91.08,6336.0,2.0,0.0,2.0,6464.0,0.0,89.65,89.18,6336.0,2.0,0.0,,,,,,,
26403,359.1766960207491,4,26272,226,17.72,307,2,10.0,359.1766960207491,1683048820,0,6432.0,2.0,89.22,0.0,91.01,6464.0,2.0,0.0,2.0,6560.0,0.0,89.59,89.16,6432.0,2.0,0.0,,,,,,,
26836,359.25844699301285,4,26752,227,16.51,308,2,9.44,359.25844699301285,1683048821,0,6528.0,2.0,89.3,0.0,90.98,6560.0,2.0,0.0,2.0,6656.0,0.0,89.64,89.27,6528.0,2.0,0.0,,,,,,,
27266,359.26317683742525,4,27168,228,15.32,309,2,8.75,359.26317683742525,1683048822,0,6656.0,2.0,89.33,0.0,91.02,6656.0,2.0,0.0,2.0,6784.0,0.0,89.59,89.32,6656.0,2.0,0.0,,,,,,,
27696,359.21082509232554,4,27584,229,14.12,310,2,8.07,359.21082509232554,1683048823,0,6752.0,2.0,89.3,0.0,91.03,6784.0,2.0,0.0,2.0,6880.0,0.0,89.67,89.27,6752.0,2.0,0.0,,,,,,,
28127,359.2994501615168,4,28064,230,12.92,311,2,7.38,359.2994501615168,1683048824,0,6848.0,2.0,89.26,0.0,91.06,6880.0,2.0,0.0,2.0,7008.0,0.0,89.65,89.25,6848.0,2.0,0.0,,,,,,,
28558,359.28025588490107,4,28448,231,11.72,313,2,6.7,359.28025588490107,1683048826,0,6976.0,2.0,89.28,0.0,91.05,7008.0,2.0,0.0,2.0,7104.0,0.0,89.59,89.39,6976.0,2.0,0.0,,,,,,,
28990,359.27928850717063,4,28864,232,10.52,314,2,6.01,359.27928850717063,1683048827,0,7072.0,2.0,89.32,0.0,91.0,7104.0,2.0,0.0,2.0,7200.0,0.0,89.6,89.37,7072.0,2.0,0.0,,,,,,,
29420,359.2814575787864,4,29344,233,9.32,315,2,5.33,359.2814575787864,1683048828,0,7168.0,2.0,89.3,0.0,91.04,7200.0,2.0,0.0,2.0,7328.0,0.0,89.61,89.32,7168.0,2.0,0.0,,,,,,,
29852,359.2575152882363,4,29760,234,8.12,316,2,4.64,359.2575152882363,1683048829,0,7296.0,2.0,89.28,0.0,90.99,7328.0,2.0,0.0,2.0,7424.0,0.0,89.6,89.4,7296.0,2.0,0.0,,,,,,,
30285,359.2691380412269,4,30144,235,6.91,317,2,3.95,359.2691380412269,1683048830,0,7392.0,2.0,89.33,0.0,90.99,7424.0,2.0,0.0,2.0,7552.0,0.0,89.6,89.34,7392.0,2.0,0.0,,,,,,,
30719,359.28659139816176,4,30656,236,5.7,319,2,3.26,359.28659139816176,1683048832,0,7488.0,2.0,89.34,0.0,91.02,7520.0,2.0,0.0,2.0,7648.0,0.0,89.55,89.37,7488.0,2.0,0.0,,,,,,,
31152,359.31097937091374,4,31040,237,4.5,320,2,2.57,359.31097937091374,1683048833,0,7616.0,2.0,89.28,0.0,90.97,7648.0,2.0,0.0,2.0,7776.0,0.0,89.65,89.39,7616.0,2.0,0.0,,,,,,,
31585,359.25971981046825,4,31488,238,3.29,321,2,1.88,359.25971981046825,1683048834,0,7712.0,2.0,89.29,0.0,91.05,7744.0,2.0,0.0,2.0,7872.0,0.0,89.61,89.36,7712.0,2.0,0.0,,,,,,,
32018,359.14719816211084,4,31936,239,2.09,322,2,1.19,359.14719816211084,1683048835,0,7808.0,2.0,89.31,0.0,91.01,7872.0,2.0,0.0,2.0,7968.0,0.0,89.63,89.31,7840.0,2.0,0.0,,,,,,,
32447,358.111222432971,4,32320,240,0.9,323,2,0.51,358.111222432971,1683048836,0,7936.0,2.0,89.22,0.0,91.0,7968.0,2.0,0.0,2.0,8096.0,0.0,89.6,89.33,7936.0,2.0,0.0,,,,,,,
32881,358.4132278529921,4,32800,241,0.0,325,2,0.5,358.4132278529921,1683048838,0,8032.0,2.0,88.08,0.0,91.03,8064.0,2.0,0.0,2.0,8192.0,0.0,89.61,89.4,8032.0,2.0,0.0,,,,,,,
33313,358.47822696648467,4,32832,242,0.0,326,2,0.5,358.47822696648467,1683048839,0,8128.0,2.0,88.39,0.0,91.0,8192.0,2.0,0.0,2.0,8320.0,0.0,89.6,89.42,8160.0,2.0,0.0,,,,,,,
33745,358.47822696648467,4,32832,243,0.0,327,2,0.5,358.47822696648467,1683048840,0,8160.0,2.0,88.46,0.0,91.0,8192.0,2.0,0.0,2.0,8320.0,0.0,89.6,89.42,8160.0,2.0,0.0,,,,,,,
34174,358.47822696648467,4,32832,244,0.0,328,2,0.5,358.47822696648467,1683048841,0,8160.0,2.0,88.46,0.0,91.0,8192.0,2.0,0.0,2.0,8320.0,0.0,89.6,89.42,8160.0,2.0,0.0,,,,,,,
34603,358.47822696648467,4,32832,245,0.0,329,2,0.5,358.47822696648467,1683048842,0,8160.0,2.0,88.46,0.0,91.0,8192.0,2.0,0.0,2.0,8320.0,0.0,89.6,89.42,8160.0,2.0,0.0,,,,,,,
35031,358.47822696648467,4,32832,246,0.0,331,2,0.5,358.47822696648467,1683048844,0,8160.0,2.0,88.46,0.0,91.0,8192.0,2.0,0.0,2.0,8320.0,0.0,89.6,89.42,8160.0,2.0,0.0,,,,,,,
358,366.8853577967885,4,256,247,88.34,332,3,10.0,366.8853577967885,1683048845,0,8160.0,2.0,88.46,0.0,91.0,8192.0,2.0,0.0,2.0,8320.0,0.0,89.6,89.42,8160.0,2.0,0.0,,,,,,,
792,365.6216822306641,4,672,248,87.46,333,3,10.0,365.6216822306641,1683048846,0,64.0,3.0,90.55,0.0,93.12,64.0,3.0,0.0,3.0,64.0,0.0,91.75,91.47,64.0,3.0,0.0,97.45777566637844,0.0,98496.0,32832.0,0.0,336.8843560763369,3.0
1226,364.51530191190494,4,1152,249,86.53,334,3,10.0,364.51530191190494,1683048847,0,160.0,3.0,90.37,0.0,92.64,160.0,3.0,0.0,3.0,192.0,0.0,91.39,91.22,160.0,3.0,0.0,,,,,,,
1660,363.7826971012745,4,1536,250,85.51,335,3,10.0,363.7826971012745,1683048848,0,288.0,3.0,90.23,0.0,92.37,288.0,3.0,0.0,3.0,288.0,0.0,91.02,90.89,288.0,3.0,0.0,,,,,,,
2093,362.93429130620734,4,1952,251,84.52,337,3,10.0,362.93429130620734,1683048850,0,384.0,3.0,90.13,0.0,92.1,384.0,3.0,0.0,3.0,384.0,0.0,90.84,90.71,384.0,3.0,0.0,,,,,,,
2526,362.4637588032618,4,2432,252,83.43,338,3,10.0,362.4637588032618,1683048851,0,480.0,3.0,90.02,0.0,91.9,480.0,3.0,0.0,3.0,512.0,0.0,90.58,90.43,480.0,3.0,0.0,,,,,,,
2959,361.73450786014604,4,2848,253,82.41,339,3,10.0,361.73450786014604,1683048852,0,608.0,3.0,89.96,0.0,91.8,608.0,3.0,0.0,3.0,608.0,0.0,90.44,90.27,608.0,3.0,0.0,,,,,,,
3395,361.41347655016233,4,3296,254,81.27,340,3,10.0,361.41347655016233,1683048853,0,704.0,3.0,89.73,0.0,91.62,704.0,3.0,0.0,3.0,736.0,0.0,90.22,90.15,704.0,3.0,0.0,,,,,,,
3826,361.19220754420706,4,3744,255,80.13,341,3,10.0,361.19220754420706,1683048854,0,832.0,3.0,89.62,0.0,91.56,832.0,3.0,0.0,3.0,832.0,0.0,90.21,90.03,800.0,3.0,0.0,,,,,,,
4260,361.13180809812604,4,4128,256,78.94,343,3,10.0,361.13180809812604,1683048856,0,928.0,3.0,89.67,0.0,91.5,928.0,3.0,0.0,3.0,960.0,0.0,90.09,89.93,928.0,3.0,0.0,,,,,,,
4698,361.0970580647294,4,4608,257,77.74,344,3,10.0,361.0970580647294,1683048857,0,1024.0,3.0,89.65,0.0,91.47,1024.0,3.0,0.0,3.0,1056.0,0.0,90.06,89.95,1024.0,3.0,0.0,,,,,,,
5135,360.9420949739126,4,5024,258,76.56,345,3,10.0,360.9420949739126,1683048858,0,1152.0,3.0,89.68,0.0,91.44,1152.0,3.0,0.0,3.0,1152.0,0.0,90.04,89.93,1152.0,3.0,0.0,,,,,,,
5566,360.7418150113044,4,5440,259,75.41,346,3,10.0,360.7418150113044,1683048859,0,1248.0,3.0,89.66,0.0,91.39,1248.0,3.0,0.0,3.0,1280.0,0.0,89.96,89.94,1248.0,3.0,0.0,,,,,,,
5996,360.5490150823007,4,5920,260,74.25,347,3,10.0,360.5490150823007,1683048860,0,1344.0,3.0,89.63,0.0,91.37,1376.0,3.0,0.0,3.0,1376.0,0.0,89.96,89.78,1344.0,3.0,0.0,,,,,,,
6431,360.5222113511013,4,6304,261,73.05,349,3,10.0,360.5222113511013,1683048862,0,1472.0,3.0,89.55,0.0,91.38,1472.0,3.0,0.0,3.0,1504.0,0.0,89.96,89.66,1472.0,3.0,0.0,,,,,,,
6863,360.39047058538233,4,6784,262,71.88,350,3,10.0,360.39047058538233,1683048863,0,1568.0,3.0,89.56,0.0,91.4,1568.0,3.0,0.0,3.0,1600.0,0.0,89.89,89.67,1568.0,3.0,0.0,,,,,,,
7297,360.20653346649743,4,7200,263,70.71,351,3,10.0,360.20653346649743,1683048864,0,1696.0,3.0,89.53,0.0,91.37,1696.0,3.0,0.0,3.0,1728.0,0.0,89.89,89.6,1664.0,3.0,0.0,,,,,,,
7731,360.2968731041451,4,7616,264,69.49,352,3,10.0,360.2968731041451,1683048865,0,1792.0,3.0,89.43,0.0,91.37,1792.0,3.0,0.0,3.0,1824.0,0.0,89.82,89.58,1792.0,3.0,0.0,,,,,,,
8168,360.3877664315296,4,8096,265,68.26,354,3,10.0,360.3877664315296,1683048867,0,1888.0,3.0,89.41,0.0,91.41,1888.0,3.0,0.0,3.0,1952.0,0.0,89.9,89.57,1888.0,3.0,0.0,,,,,,,
8602,360.28347628131223,4,8480,266,67.07,355,3,10.0,360.28347628131223,1683048868,0,2016.0,3.0,89.51,0.0,91.4,2016.0,3.0,0.0,3.0,2048.0,0.0,89.85,89.62,2016.0,3.0,0.0,,,,,,,
9036,360.3256256466905,4,8928,267,65.86,356,3,10.0,360.3256256466905,1683048869,0,2112.0,3.0,89.45,0.0,91.42,2112.0,3.0,0.0,3.0,2144.0,0.0,89.81,89.61,2112.0,3.0,0.0,,,,,,,
9469,360.26051168852973,4,9376,268,64.67,357,3,10.0,360.26051168852973,1683048870,0,2208.0,3.0,89.51,0.0,91.43,2240.0,3.0,0.0,3.0,2272.0,0.0,89.79,89.59,2208.0,3.0,0.0,,,,,,,
9901,360.15118946367033,4,9792,269,63.49,358,3,10.0,360.15118946367033,1683048871,0,2336.0,3.0,89.47,0.0,91.44,2336.0,3.0,0.0,3.0,2368.0,0.0,89.74,89.61,2336.0,3.0,0.0,,,,,,,
10332,360.1541795163586,4,10208,270,62.29,360,3,10.0,360.1541795163586,1683048873,0,2432.0,3.0,89.44,0.0,91.43,2432.0,3.0,0.0,3.0,2496.0,0.0,89.74,89.53,2432.0,3.0,0.0,,,,,,,
10765,360.04987925141336,4,10688,271,61.11,361,3,10.0,360.04987925141336,1683048874,0,2528.0,3.0,89.47,0.0,91.4,2560.0,3.0,0.0,3.0,2592.0,0.0,89.69,89.6,2528.0,3.0,0.0,,,,,,,
11198,359.98163573280897,4,11072,272,59.92,362,3,10.0,359.98163573280897,1683048875,0,2656.0,3.0,89.47,0.0,91.36,2656.0,3.0,0.0,3.0,2720.0,0.0,89.72,89.5,2656.0,3.0,0.0,,,,,,,
11630,359.9356548327464,4,11552,273,58.73,363,3,10.0,359.9356548327464,1683048876,0,2752.0,3.0,89.49,0.0,91.3,2752.0,3.0,0.0,3.0,2816.0,0.0,89.61,89.59,2752.0,3.0,0.0,,,,,,,
12063,359.7974985388082,4,11968,274,57.55,364,3,10.0,359.7974985388082,1683048877,0,2880.0,3.0,89.48,0.0,91.27,2880.0,3.0,0.0,3.0,2912.0,0.0,89.61,89.57,2880.0,3.0,0.0,,,,,,,
12494,359.79764035039665,4,12384,275,56.35,366,3,10.0,359.79764035039665,1683048879,0,2976.0,3.0,89.37,0.0,91.25,2976.0,3.0,0.0,3.0,3040.0,0.0,89.55,89.62,2976.0,3.0,0.0,,,,,,,
12928,359.798351749664,4,12864,276,55.14,367,3,10.0,359.798351749664,1683048880,0,3072.0,3.0,89.4,0.0,91.21,3104.0,3.0,0.0,3.0,3136.0,0.0,89.62,89.57,3072.0,3.0,0.0,,,,,,,
13361,359.70730824122836,4,13248,277,53.95,368,3,10.0,359.70730824122836,1683048881,0,3200.0,3.0,89.45,0.0,91.25,3200.0,3.0,0.0,3.0,3264.0,0.0,89.63,89.47,3200.0,3.0,0.0,,,,,,,
13794,359.54688666229305,4,13696,278,52.77,369,3,10.0,359.54688666229305,1683048882,0,3296.0,3.0,89.4,0.0,91.19,3296.0,3.0,0.0,3.0,3360.0,0.0,89.59,89.54,3296.0,3.0,0.0,,,,,,,
14226,359.53772871365294,4,14144,279,51.57,370,3,10.0,359.53772871365294,1683048883,0,3392.0,3.0,89.32,0.0,91.12,3424.0,3.0,0.0,3.0,3488.0,0.0,89.61,89.5,3392.0,3.0,0.0,,,,,,,
14661,359.63499080192105,4,14528,280,50.35,372,3,10.0,359.63499080192105,1683048885,0,3520.0,3.0,89.38,0.0,91.07,3520.0,3.0,0.0,3.0,3584.0,0.0,89.6,89.49,3520.0,3.0,0.0,,,,,,,
15094,359.3935559410362,4,14976,281,49.18,373,3,10.0,359.3935559410362,1683048886,0,3616.0,3.0,89.39,0.0,91.09,3616.0,3.0,0.0,3.0,3680.0,0.0,89.65,89.51,3616.0,3.0,0.0,,,,,,,
15525,359.54918016288855,4,15424,282,47.96,374,3,10.0,359.54918016288855,1683048887,0,3712.0,3.0,89.33,0.0,91.06,3744.0,3.0,0.0,3.0,3808.0,0.0,89.51,89.49,3712.0,3.0,0.0,,,,,,,
15959,359.4453047330216,4,15840,283,46.76,375,3,10.0,359.4453047330216,1683048888,0,3840.0,3.0,89.37,0.0,91.12,3840.0,3.0,0.0,3.0,3904.0,0.0,89.52,89.53,3840.0,3.0,0.0,,,,,,,
16392,359.32886907493787,4,16320,284,45.57,376,3,10.0,359.32886907493787,1683048889,0,3936.0,3.0,89.38,0.0,91.07,3936.0,3.0,0.0,3.0,4032.0,0.0,89.55,89.44,3936.0,3.0,0.0,,,,,,,
16824,359.3854939909868,4,16736,285,44.37,378,3,10.0,359.3854939909868,1683048891,0,4064.0,3.0,89.32,0.0,91.13,4064.0,3.0,0.0,3.0,4128.0,0.0,89.44,89.45,4064.0,3.0,0.0,,,,,,,
17255,359.2097166964864,4,17152,286,43.19,379,3,10.0,359.2097166964864,1683048892,0,4160.0,3.0,89.31,0.0,91.1,4160.0,3.0,0.0,3.0,4256.0,0.0,89.45,89.53,4160.0,3.0,0.0,,,,,,,
17685,359.11773459373006,4,17600,287,42.0,380,3,10.0,359.11773459373006,1683048893,0,4256.0,3.0,89.34,0.0,91.06,4288.0,3.0,0.0,3.0,4352.0,0.0,89.4,89.4,4256.0,3.0,0.0,,,,,,,
18118,359.32967188663866,4,18016,288,40.77,381,3,10.0,359.32967188663866,1683048894,0,4384.0,3.0,89.31,0.0,91.04,4384.0,3.0,0.0,3.0,4448.0,0.0,89.38,89.39,4384.0,3.0,0.0,,,,,,,
18552,359.19701007128486,4,18432,289,39.58,382,3,10.0,359.19701007128486,1683048895,0,4480.0,3.0,89.3,0.0,91.08,4480.0,3.0,0.0,3.0,4576.0,0.0,89.49,89.47,4480.0,3.0,0.0,,,,,,,
18981,359.2403827436784,4,18912,290,38.38,384,3,10.0,359.2403827436784,1683048897,0,4576.0,3.0,89.3,0.0,91.03,4608.0,3.0,0.0,3.0,4672.0,0.0,89.44,89.43,4576.0,3.0,0.0,,,,,,,
19411,359.2956927632673,4,19296,291,37.17,385,3,10.0,359.2956927632673,1683048898,0,4704.0,3.0,89.33,0.0,91.05,4704.0,3.0,0.0,3.0,4800.0,0.0,89.43,89.44,4704.0,3.0,0.0,,,,,,,
19843,359.12732522530604,4,19712,292,35.99,386,3,10.0,359.12732522530604,1683048899,0,4800.0,3.0,89.31,0.0,91.03,4800.0,3.0,0.0,3.0,4896.0,0.0,89.45,89.51,4800.0,3.0,0.0,,,,,,,
20274,359.13807970831454,4,20192,293,34.79,387,3,10.0,359.13807970831454,1683048900,0,4896.0,3.0,89.25,0.0,90.96,4928.0,3.0,0.0,3.0,4992.0,0.0,89.42,89.49,4896.0,3.0,0.0,,,,,,,
20706,359.2163693735922,4,20576,294,33.58,388,3,10.0,359.2163693735922,1683048901,0,5024.0,3.0,89.17,0.0,90.98,5024.0,3.0,0.0,3.0,5120.0,0.0,89.49,89.49,5024.0,3.0,0.0,,,,,,,
21139,359.0441785547087,4,21056,295,32.39,390,3,10.0,359.0441785547087,1683048903,0,5120.0,3.0,89.18,0.0,91.0,5120.0,3.0,0.0,3.0,5216.0,0.0,89.52,89.51,5120.0,3.0,0.0,,,,,,,
21569,359.2051763341825,4,21472,296,31.18,391,3,10.0,359.2051763341825,1683048904,0,5216.0,3.0,89.18,0.0,90.93,5248.0,3.0,0.0,3.0,5344.0,0.0,89.54,89.39,5248.0,3.0,0.0,,,,,,,
22002,359.08118058819514,4,21920,297,29.98,392,3,10.0,359.08118058819514,1683048905,0,5344.0,3.0,89.21,0.0,90.93,5344.0,3.0,0.0,3.0,5440.0,0.0,89.55,89.51,5344.0,3.0,0.0,,,,,,,
22434,358.9636130957166,4,22336,298,28.79,393,3,10.0,358.9636130957166,1683048906,0,5440.0,3.0,89.2,0.0,90.94,5472.0,3.0,0.0,3.0,5568.0,0.0,89.51,89.43,5440.0,3.0,0.0,,,,,,,
22867,358.9239550796088,4,22752,299,27.59,394,3,10.0,358.9239550796088,1683048907,0,5536.0,3.0,89.13,0.0,90.92,5568.0,3.0,0.0,3.0,5664.0,0.0,89.56,89.35,5568.0,3.0,0.0,,,,,,,
23297,359.09956435149314,4,23200,300,26.37,396,3,10.0,359.09956435149314,1683048909,0,5664.0,3.0,89.14,0.0,90.91,5664.0,3.0,0.0,3.0,5760.0,0.0,89.47,89.41,5664.0,3.0,0.0,,,,,,,
23729,359.0600243511562,4,23616,301,25.17,397,3,10.0,359.0600243511562,1683048910,0,5760.0,3.0,89.15,0.0,90.95,5792.0,3.0,0.0,3.0,5888.0,0.0,89.57,89.44,5760.0,3.0,0.0,,,,,,,
24162,359.0304589386072,4,24064,302,23.97,398,3,10.0,359.0304589386072,1683048911,0,5856.0,3.0,89.22,0.0,90.93,5888.0,3.0,0.0,3.0,5984.0,0.0,89.56,89.35,5888.0,3.0,0.0,,,,,,,
24591,358.9845788633582,4,24480,303,22.78,399,3,10.0,358.9845788633582,1683048912,0,5984.0,3.0,89.23,0.0,90.92,5984.0,3.0,0.0,3.0,6112.0,0.0,89.52,89.36,5984.0,3.0,0.0,,,,,,,
25023,358.90196957195576,4,24928,304,21.58,400,3,10.0,358.90196957195576,1683048913,0,6080.0,3.0,89.19,0.0,90.88,6112.0,3.0,0.0,3.0,6208.0,0.0,89.58,89.34,6080.0,3.0,0.0,,,,,,,
25456,358.92812933606837,4,25344,305,20.37,402,3,10.0,358.92812933606837,1683048915,0,6208.0,3.0,89.14,0.0,90.86,6208.0,3.0,0.0,3.0,6304.0,0.0,89.56,89.34,6208.0,3.0,0.0,,,,,,,
25888,358.87915527540747,4,25760,306,19.17,403,3,10.0,358.87915527540747,1683048916,0,6304.0,3.0,89.1,0.0,90.87,6304.0,3.0,0.0,3.0,6432.0,0.0,89.63,89.33,6304.0,3.0,0.0,,,,,,,
26320,358.90672613588856,4,26240,307,17.97,404,3,10.0,358.90672613588856,1683048917,0,6400.0,3.0,89.06,0.0,90.89,6432.0,3.0,0.0,3.0,6528.0,0.0,89.59,89.33,6400.0,3.0,0.0,,,,,,,
26751,358.8036966498112,4,26656,308,16.77,405,3,9.58,358.8036966498112,1683048918,0,6528.0,3.0,89.01,0.0,90.86,6528.0,3.0,0.0,3.0,6656.0,0.0,89.65,89.39,6528.0,3.0,0.0,,,,,,,
27181,358.8831409568325,4,27104,309,15.57,406,3,8.9,358.8831409568325,1683048919,0,6624.0,3.0,89.01,0.0,90.9,6656.0,3.0,0.0,3.0,6752.0,0.0,89.56,89.34,6624.0,3.0,0.0,,,,,,,
27611,358.91070365688853,4,27520,310,14.37,408,3,8.21,358.91070365688853,1683048921,0,6720.0,3.0,89.02,0.0,90.84,6752.0,3.0,0.0,3.0,6880.0,0.0,89.6,89.42,6752.0,3.0,0.0,,,,,,,
28043,359.0322626438299,4,27936,311,13.16,409,3,7.52,359.0322626438299,1683048922,0,6848.0,3.0,89.09,0.0,90.86,6848.0,3.0,0.0,3.0,6976.0,0.0,89.59,89.38,6848.0,3.0,0.0,,,,,,,
28476,358.99390185333766,4,28384,312,11.96,410,3,6.83,358.99390185333766,1683048923,0,6944.0,3.0,89.16,0.0,90.85,6976.0,3.0,0.0,3.0,7072.0,0.0,89.6,89.43,6944.0,3.0,0.0,,,,,,,
28909,358.8984197009399,4,28800,313,10.75,411,3,6.14,358.8984197009399,1683048924,0,7040.0,3.0,89.15,0.0,90.78,7072.0,3.0,0.0,3.0,7200.0,0.0,89.55,89.51,7072.0,3.0,0.0,,,,,,,
29340,358.85217817185355,4,29248,314,9.55,412,3,5.46,358.85217817185355,1683048925,0,7168.0,3.0,89.09,0.0,90.83,7168.0,3.0,0.0,3.0,7296.0,0.0,89.55,89.43,7168.0,3.0,0.0,,,,,,,
29769,358.47304506689284,4,29664,315,8.37,414,3,4.78,358.47304506689284,1683048927,0,7264.0,3.0,89.07,0.0,90.82,7296.0,3.0,0.0,3.0,7424.0,0.0,89.57,89.39,7264.0,3.0,0.0,,,,,,,
30203,358.61101210236626,4,30080,316,7.15,415,3,4.09,358.61101210236626,1683048928,0,7360.0,3.0,89.08,0.0,90.84,7392.0,3.0,0.0,3.0,7520.0,0.0,89.52,89.03,7392.0,3.0,0.0,,,,,,,
30635,358.6530754927635,4,30528,317,5.95,416,3,3.4,358.6530754927635,1683048929,0,7488.0,3.0,89.04,0.0,90.87,7488.0,3.0,0.0,3.0,7616.0,0.0,89.61,89.09,7488.0,3.0,0.0,,,,,,,
31068,358.7467589918501,4,30944,318,4.74,417,3,2.71,358.7467589918501,1683048930,0,7584.0,3.0,89.04,0.0,90.88,7616.0,3.0,0.0,3.0,7744.0,0.0,89.56,89.19,7584.0,3.0,0.0,,,,,,,
31498,358.5643886965895,4,31424,319,3.54,418,3,2.02,358.5643886965895,1683048931,0,7680.0,3.0,88.99,0.0,90.89,7712.0,3.0,0.0,3.0,7840.0,0.0,89.57,89.3,7712.0,3.0,0.0,,,,,,,
31930,358.65438281359053,4,31808,320,2.34,420,3,1.34,358.65438281359053,1683048933,0,7808.0,3.0,89.06,0.0,90.77,7840.0,3.0,0.0,3.0,7968.0,0.0,89.52,89.22,7808.0,3.0,0.0,,,,,,,
32363,358.86641390943004,4,32256,321,1.13,421,3,0.65,358.86641390943004,1683048934,0,7904.0,3.0,89.08,0.0,90.78,7936.0,3.0,0.0,3.0,8064.0,0.0,89.56,89.23,7904.0,3.0,0.0,,,,,,,
32794,358.8114882428854,4,32704,322,0.0,422,3,0.5,358.8114882428854,1683048935,0,8000.0,3.0,89.11,0.0,90.85,8032.0,3.0,0.0,3.0,8192.0,0.0,89.6,89.31,8032.0,3.0,0.0,,,,,,,
33227,358.77098484932407,4,32832,323,0.0,423,3,0.5,358.77098484932407,1683048936,0,8128.0,3.0,89.15,0.0,90.82,8160.0,3.0,0.0,3.0,8288.0,0.0,89.53,89.31,8128.0,3.0,0.0,,,,,,,
33656,358.77098484932407,4,32832,324,0.0,424,3,0.5,358.77098484932407,1683048937,0,8160.0,3.0,89.09,0.0,90.8,8192.0,3.0,0.0,3.0,8320.0,0.0,89.54,89.34,8160.0,3.0,0.0,,,,,,,
34086,358.77098484932407,4,32832,325,0.0,426,3,0.5,358.77098484932407,1683048939,0,8160.0,3.0,89.09,0.0,90.8,8192.0,3.0,0.0,3.0,8320.0,0.0,89.54,89.34,8160.0,3.0,0.0,,,,,,,
34518,358.77098484932407,4,32832,326,0.0,427,3,0.5,358.77098484932407,1683048940,0,8160.0,3.0,89.09,0.0,90.8,8192.0,3.0,0.0,3.0,8320.0,0.0,89.54,89.34,8160.0,3.0,0.0,,,,,,,
34947,358.77098484932407,4,32832,327,0.0,428,3,0.5,358.77098484932407,1683048941,0,8160.0,3.0,89.09,0.0,90.8,8192.0,3.0,0.0,3.0,8320.0,0.0,89.54,89.34,8160.0,3.0,0.0,,,,,,,
218,358.77098484932407,4,0,328,90.73,429,4,10.0,358.77098484932407,1683048942,0,8160.0,3.0,89.09,0.0,90.8,8192.0,3.0,0.0,3.0,8320.0,0.0,89.54,89.34,8160.0,3.0,0.0,,,,,,,
651,358.77098484932407,4,0,329,89.52,430,4,10.0,358.77098484932407,1683048943,0,0.0,4.0,89.09,0.0,90.8,0.0,4.0,0.0,4.0,0.0,0.0,89.54,89.34,0.0,4.0,0.0,97.4143972415477,0.0,131328.0,32832.0,0.0,337.03436996679375,4.0
1084,358.77098484932407,4,0,330,88.31,432,4,10.0,358.77098484932407,1683048945,0,0.0,4.0,89.09,0.0,90.8,0.0,4.0,0.0,4.0,0.0,0.0,89.54,89.34,0.0,4.0,0.0,,,,,,,
1518,358.77098484932407,4,0,331,87.1,433,4,10.0,358.77098484932407,1683048946,0,0.0,4.0,89.09,0.0,90.8,0.0,4.0,0.0,4.0,0.0,0.0,89.54,89.34,0.0,4.0,0.0,,,,,,,
1929,358.77098484932407,4,0,332,85.96,434,4,10.0,358.77098484932407,1683048947,0,0.0,4.0,89.09,0.0,90.8,0.0,4.0,0.0,4.0,0.0,0.0,89.54,89.34,0.0,4.0,0.0,,,,,,,
2302,358.77098484932407,4,0,333,84.92,435,4,10.0,358.77098484932407,1683048948,0,0.0,4.0,89.09,0.0,90.8,0.0,4.0,0.0,4.0,0.0,0.0,89.54,89.34,0.0,4.0,0.0,,,,,,,
2669,358.77098484932407,4,0,334,83.89,436,4,10.0,358.77098484932407,1683048949,0,0.0,4.0,89.09,0.0,90.8,0.0,4.0,0.0,4.0,0.0,0.0,89.54,89.34,0.0,4.0,0.0,,,,,,,
3038,358.77098484932407,4,0,335,82.87,437,4,10.0,358.77098484932407,1683048950,0,0.0,4.0,89.09,0.0,90.8,0.0,4.0,0.0,4.0,0.0,0.0,89.54,89.34,0.0,4.0,0.0,,,,,,,
