03_hivemind/estimated_current_samples,03_hivemind/optimistic_total_samples_per_second,03_hivemind/num_peers,03_hivemind/global_samples_accumulated,_step,03_hivemind/eta_next_epoch_s,_runtime,03_hivemind/global_epoch,03_hivemind/next_fetch_time_s,03_hivemind/actual_total_samples_per_second,_timestamp,03_hivemind/num_clients,04_peers/peer_1_samples_accumulated,04_peers/peer_1_epoch,04_peers/peer_1_samples_per_second,04_peers/peer_1_epoch_oos,04_peers/peer_2_samples_accumulated,04_peers/peer_2_epoch,04_peers/peer_2_epoch_oos,04_peers/peer_2_samples_per_second,04_peers/peer_3_samples_per_second,04_peers/peer_3_epoch_oos,04_peers/peer_3_epoch,04_peers/peer_3_samples_accumulated,03_hivemind/epoch_s,03_hivemind/undershot_TBS,03_hivemind/total_training_samples,03_hivemind/per_epoch_training_samples,03_hivemind/reached_TBS,03_hivemind/epoch_based_sps,03_hivemind/overshot_TBS
31951,105.29201606860417,3,31904,259,7.76,340,0,3.88,105.29201606860417,1683588029,0,10624.0,0.0,34.54,0.0,10720.0,0.0,0.0,35.46,35.29,0.0,0.0,10432.0,,,,,,,
32073,105.3095211245498,3,32032,260,6.6,341,0,3.3,105.3095211245498,1683588030,0,10656.0,0.0,34.54,0.0,10784.0,0.0,0.0,35.47,35.29,0.0,0.0,10464.0,,,,,,,
32195,105.29976134409316,3,32128,261,5.44,343,0,2.72,105.29976134409316,1683588032,0,10688.0,0.0,34.53,0.0,10816.0,0.0,0.0,35.47,35.31,0.0,0.0,10528.0,,,,,,,
32317,105.3030127983578,3,32256,262,4.29,344,0,2.14,105.3030127983578,1683588033,0,10720.0,0.0,34.52,0.0,10848.0,0.0,0.0,35.47,35.31,0.0,0.0,10560.0,,,,,,,
32439,105.28879782835914,3,32384,263,3.13,345,0,1.56,105.28879782835914,1683588034,0,10784.0,0.0,34.53,0.0,10880.0,0.0,0.0,35.46,35.31,0.0,0.0,10592.0,,,,,,,
32560,105.23582320100711,3,32512,264,1.98,346,0,0.99,105.23582320100711,1683588035,0,10816.0,0.0,34.52,0.0,10944.0,0.0,0.0,35.46,35.31,0.0,0.0,10624.0,,,,,,,
32682,105.23056135858693,3,32608,265,0.82,347,0,0.5,105.23056135858693,1683588036,0,10848.0,0.0,34.5,0.0,10976.0,0.0,0.0,35.44,35.29,0.0,0.0,10688.0,,,,,,,
32803,105.20330119567352,3,32768,266,0.0,348,0,0.5,105.20330119567352,1683588037,0,10880.0,0.0,34.49,0.0,11008.0,0.0,0.0,35.44,35.3,0.0,0.0,10720.0,,,,,,,
32925,105.18395493306974,3,32800,267,0.0,349,0,0.5,105.18395493306974,1683588038,0,10944.0,0.0,34.46,0.0,11072.0,0.0,0.0,35.44,35.3,0.0,0.0,10752.0,,,,,,,
33046,105.18395493306974,3,32800,268,0.0,351,0,0.5,105.18395493306974,1683588040,0,10944.0,0.0,34.46,0.0,11072.0,0.0,0.0,35.44,35.28,0.0,0.0,10784.0,,,,,,,
33168,105.18395493306974,3,32800,269,0.0,352,0,0.5,105.18395493306974,1683588041,0,10944.0,0.0,34.46,0.0,11072.0,0.0,0.0,35.44,35.28,0.0,0.0,10784.0,,,,,,,
33288,105.18395493306974,3,32800,270,0.0,353,0,0.5,105.18395493306974,1683588042,0,10944.0,0.0,34.46,0.0,11072.0,0.0,0.0,35.44,35.28,0.0,0.0,10784.0,,,,,,,
33410,105.18395493306974,3,32800,271,0.0,354,0,0.5,105.18395493306974,1683588043,0,10944.0,0.0,34.46,0.0,11072.0,0.0,0.0,35.44,35.28,0.0,0.0,10784.0,,,,,,,
33531,105.18395493306974,3,32800,272,0.0,355,0,0.5,105.18395493306974,1683588044,0,10944.0,0.0,34.46,0.0,11072.0,0.0,0.0,35.44,35.28,0.0,0.0,10784.0,,,,,,,
33653,105.18395493306974,3,32800,273,0.0,356,0,0.5,105.18395493306974,1683588045,0,10944.0,0.0,34.46,0.0,11072.0,0.0,0.0,35.44,35.28,0.0,0.0,10784.0,,,,,,,
132,109.04525180530322,3,96,274,299.29,358,1,10.0,109.04525180530322,1683588047,0,10944.0,0.0,34.46,0.0,11072.0,0.0,0.0,35.44,35.28,0.0,0.0,10784.0,,,,,,,
258,109.04525180530322,3,96,275,298.13,359,1,10.0,109.04525180530322,1683588048,0,32.0,1.0,35.81,0.0,32.0,1.0,0.0,36.72,36.52,0.0,1.0,32.0,316.82909840904176,0.0,32800.0,32800.0,0.0,103.52584457900267,1.0
359,107.05537032900708,3,288,276,302.73,360,1,10.0,107.05537032900708,1683588049,0,32.0,1.0,35.81,0.0,32.0,1.0,0.0,36.72,36.52,0.0,1.0,32.0,,,,,,,
483,107.06757886126104,3,416,277,301.53,361,1,10.0,107.06757886126104,1683588050,0,96.0,1.0,35.13,0.0,96.0,1.0,0.0,36.05,35.88,0.0,1.0,96.0,,,,,,,
606,106.96053639283285,3,576,278,300.69,362,1,10.0,106.96053639283285,1683588051,0,128.0,1.0,35.11,0.0,128.0,1.0,0.0,36.07,35.89,0.0,1.0,160.0,,,,,,,
729,106.93139197654477,3,672,279,299.62,363,1,10.0,106.93139197654477,1683588052,0,192.0,1.0,35.07,0.0,192.0,1.0,0.0,36.01,35.88,0.0,1.0,192.0,,,,,,,
853,106.88896716880868,3,768,280,298.58,365,1,10.0,106.88896716880868,1683588054,0,224.0,1.0,35.07,0.0,224.0,1.0,0.0,36.0,35.86,0.0,1.0,224.0,,,,,,,
976,106.83090059421468,3,928,281,297.59,366,1,10.0,106.83090059421468,1683588055,0,256.0,1.0,35.06,0.0,256.0,1.0,0.0,35.99,35.84,0.0,1.0,256.0,,,,,,,
1099,106.7873380755675,3,1056,282,296.56,367,1,10.0,106.7873380755675,1683588056,0,288.0,1.0,35.06,0.0,320.0,1.0,0.0,35.97,35.8,0.0,1.0,320.0,,,,,,,
1222,106.74607160683559,3,1152,283,295.52,368,1,10.0,106.74607160683559,1683588057,0,352.0,1.0,35.06,0.0,352.0,1.0,0.0,35.97,35.76,0.0,1.0,352.0,,,,,,,
1345,106.66374887057982,3,1312,284,294.6,369,1,10.0,106.66374887057982,1683588058,0,384.0,1.0,35.05,0.0,384.0,1.0,0.0,35.96,35.74,0.0,1.0,384.0,,,,,,,
1467,106.5955149874611,3,1408,285,293.64,370,1,10.0,106.5955149874611,1683588059,0,416.0,1.0,35.05,0.0,448.0,1.0,0.0,35.94,35.67,0.0,1.0,448.0,,,,,,,
1590,106.52793654122237,3,1536,286,292.68,371,1,10.0,106.52793654122237,1683588060,0,448.0,1.0,35.04,0.0,480.0,1.0,0.0,35.94,35.62,0.0,1.0,480.0,,,,,,,
1712,106.48985901294355,3,1632,287,291.63,373,1,10.0,106.48985901294355,1683588062,0,512.0,1.0,35.03,0.0,512.0,1.0,0.0,35.93,35.57,0.0,1.0,512.0,,,,,,,
1834,106.39293072053874,3,1792,288,290.75,374,1,10.0,106.39293072053874,1683588063,0,544.0,1.0,35.02,0.0,544.0,1.0,0.0,35.93,35.54,0.0,1.0,544.0,,,,,,,
1956,106.33962470782151,3,1920,289,289.75,375,1,10.0,106.33962470782151,1683588064,0,576.0,1.0,35.01,0.0,608.0,1.0,0.0,35.92,35.46,0.0,1.0,608.0,,,,,,,
2079,106.26789363060877,3,2016,290,288.79,376,1,10.0,106.26789363060877,1683588065,0,640.0,1.0,35.0,0.0,640.0,1.0,0.0,35.92,35.42,0.0,1.0,640.0,,,,,,,
2201,106.19787446586402,3,2144,291,287.83,377,1,10.0,106.19787446586402,1683588066,0,672.0,1.0,35.02,0.0,672.0,1.0,0.0,35.9,35.35,0.0,1.0,672.0,,,,,,,
2323,106.07257367975518,3,2272,292,287.02,378,1,10.0,106.07257367975518,1683588067,0,704.0,1.0,35.02,0.0,736.0,1.0,0.0,35.88,35.3,0.0,1.0,704.0,,,,,,,
2445,105.96510792993398,3,2400,293,286.16,380,1,10.0,105.96510792993398,1683588069,0,736.0,1.0,35.01,0.0,768.0,1.0,0.0,35.87,35.19,0.0,1.0,768.0,,,,,,,
2566,105.85660105661584,3,2496,294,285.31,381,1,10.0,105.85660105661584,1683588070,0,800.0,1.0,34.98,0.0,800.0,1.0,0.0,35.85,35.13,0.0,1.0,800.0,,,,,,,
2688,105.77478655875976,3,2624,295,284.37,382,1,10.0,105.77478655875976,1683588071,0,832.0,1.0,34.95,0.0,832.0,1.0,0.0,35.83,35.07,0.0,1.0,832.0,,,,,,,
2810,105.607901196873,3,2752,296,283.67,383,1,10.0,105.607901196873,1683588072,0,864.0,1.0,34.96,0.0,896.0,1.0,0.0,35.81,35.01,0.0,1.0,864.0,,,,,,,
2931,105.53145453817572,3,2880,297,282.73,384,1,10.0,105.53145453817572,1683588073,0,896.0,1.0,34.93,0.0,928.0,1.0,0.0,35.79,34.88,0.0,1.0,928.0,,,,,,,
3052,105.47325311930737,3,3008,298,281.74,385,1,10.0,105.47325311930737,1683588074,0,960.0,1.0,34.9,0.0,960.0,1.0,0.0,35.78,34.85,0.0,1.0,960.0,,,,,,,
3174,105.41230404771244,3,3104,299,280.75,386,1,10.0,105.41230404771244,1683588075,0,992.0,1.0,34.88,0.0,1024.0,1.0,0.0,35.79,34.8,0.0,1.0,992.0,,,,,,,
3295,105.35055707946168,3,3232,300,279.76,388,1,10.0,105.35055707946168,1683588077,0,1024.0,1.0,34.86,0.0,1056.0,1.0,0.0,35.78,34.77,0.0,1.0,1024.0,,,,,,,
3416,105.27872717471143,3,3392,301,278.8,389,1,10.0,105.27872717471143,1683588078,0,1056.0,1.0,34.86,0.0,1088.0,1.0,0.0,35.79,34.7,0.0,1.0,1088.0,,,,,,,
3538,105.2544858108017,3,3488,302,277.71,390,1,10.0,105.2544858108017,1683588079,0,1120.0,1.0,34.84,0.0,1152.0,1.0,0.0,35.77,34.67,0.0,1.0,1120.0,,,,,,,
3660,105.25169209133847,3,3584,303,276.55,391,1,10.0,105.25169209133847,1683588080,0,1152.0,1.0,34.83,0.0,1184.0,1.0,0.0,35.76,34.66,0.0,1.0,1152.0,,,,,,,
3782,105.26905484324226,3,3712,304,275.35,392,1,10.0,105.26905484324226,1683588081,0,1184.0,1.0,34.82,0.0,1216.0,1.0,0.0,35.76,34.68,0.0,1.0,1184.0,,,,,,,
3904,105.26701070429272,3,3872,305,274.2,393,1,10.0,105.26701070429272,1683588082,0,1216.0,1.0,34.82,0.0,1248.0,1.0,0.0,35.75,34.7,0.0,1.0,1248.0,,,,,,,
4026,105.28126952317331,3,3968,306,273.0,395,1,10.0,105.28126952317331,1683588084,0,1280.0,1.0,34.82,0.0,1312.0,1.0,0.0,35.74,34.71,0.0,1.0,1280.0,,,,,,,
4147,105.26945736962779,3,4064,307,271.89,396,1,10.0,105.26945736962779,1683588085,0,1312.0,1.0,34.82,0.0,1344.0,1.0,0.0,35.74,34.73,0.0,1.0,1312.0,,,,,,,
4269,105.2783968064332,3,4224,308,270.7,397,1,10.0,105.2783968064332,1683588086,0,1344.0,1.0,34.8,0.0,1376.0,1.0,0.0,35.74,34.73,0.0,1.0,1344.0,,,,,,,
4390,105.26979138261268,3,4352,309,269.57,398,1,10.0,105.26979138261268,1683588087,0,1376.0,1.0,34.8,0.0,1440.0,1.0,0.0,35.7,34.78,0.0,1.0,1408.0,,,,,,,
4512,105.30026495373546,3,4448,310,268.34,399,1,10.0,105.30026495373546,1683588088,0,1440.0,1.0,34.79,0.0,1472.0,1.0,0.0,35.67,34.81,0.0,1.0,1440.0,,,,,,,
4634,105.33566880047889,3,4544,311,267.09,400,1,10.0,105.33566880047889,1683588089,0,1472.0,1.0,34.79,0.0,1504.0,1.0,0.0,35.67,34.84,0.0,1.0,1472.0,,,,,,,
4756,105.35453424850398,3,4704,312,265.88,402,1,10.0,105.35453424850398,1683588091,0,1504.0,1.0,34.79,0.0,1536.0,1.0,0.0,35.68,34.87,0.0,1.0,1504.0,,,,,,,
4878,105.37877522843986,3,4832,313,264.66,403,1,10.0,105.37877522843986,1683588092,0,1536.0,1.0,34.78,0.0,1600.0,1.0,0.0,35.66,34.92,0.0,1.0,1568.0,,,,,,,
5000,105.38676627073312,3,4928,314,263.49,404,1,10.0,105.38676627073312,1683588093,0,1600.0,1.0,34.77,0.0,1632.0,1.0,0.0,35.67,34.94,0.0,1.0,1600.0,,,,,,,
5122,105.40197735397535,3,5088,315,262.29,405,1,10.0,105.40197735397535,1683588094,0,1632.0,1.0,34.76,0.0,1664.0,1.0,0.0,35.67,34.96,0.0,1.0,1632.0,,,,,,,
5244,105.42977944000532,3,5184,316,261.07,406,1,10.0,105.42977944000532,1683588095,0,1664.0,1.0,34.76,0.0,1728.0,1.0,0.0,35.65,35.0,0.0,1.0,1696.0,,,,,,,
5366,105.42313791583975,3,5312,317,259.93,407,1,10.0,105.42313791583975,1683588096,0,1696.0,1.0,34.74,0.0,1760.0,1.0,0.0,35.65,35.04,0.0,1.0,1728.0,,,,,,,
5488,105.44043538051419,3,5408,318,258.72,408,1,10.0,105.44043538051419,1683588097,0,1760.0,1.0,34.72,0.0,1792.0,1.0,0.0,35.63,35.07,0.0,1.0,1760.0,,,,,,,
5610,105.44577905490243,3,5568,319,257.55,410,1,10.0,105.44577905490243,1683588099,0,1792.0,1.0,34.73,0.0,1824.0,1.0,0.0,35.62,35.08,0.0,1.0,1792.0,,,,,,,
5733,105.45449998603584,3,5664,320,256.37,411,1,10.0,105.45449998603584,1683588100,0,1824.0,1.0,34.72,0.0,1888.0,1.0,0.0,35.62,35.1,0.0,1.0,1856.0,,,,,,,
5855,105.48142270684215,3,5792,321,255.15,412,1,10.0,105.48142270684215,1683588101,0,1856.0,1.0,34.71,0.0,1920.0,1.0,0.0,35.63,35.11,0.0,1.0,1888.0,,,,,,,
5977,105.45510874544507,3,5920,322,254.06,413,1,10.0,105.45510874544507,1683588102,0,1920.0,1.0,34.72,0.0,1952.0,1.0,0.0,35.63,35.13,0.0,1.0,1920.0,,,,,,,
6100,105.53049948187656,3,6048,323,252.71,414,1,10.0,105.53049948187656,1683588103,0,1952.0,1.0,34.72,0.0,2016.0,1.0,0.0,35.63,35.1,0.0,1.0,1952.0,,,,,,,
6221,105.49411488225553,3,6176,324,251.65,415,1,10.0,105.49411488225553,1683588104,0,1984.0,1.0,34.73,0.0,2048.0,1.0,0.0,35.63,35.17,0.0,1.0,2016.0,,,,,,,
6344,105.50137709106951,3,6272,325,250.47,417,1,10.0,105.50137709106951,1683588106,0,2048.0,1.0,34.69,0.0,2080.0,1.0,0.0,35.61,35.2,0.0,1.0,2048.0,,,,,,,
6466,105.49768852654594,3,6432,326,249.32,418,1,10.0,105.49768852654594,1683588107,0,2080.0,1.0,34.68,0.0,2112.0,1.0,0.0,35.6,35.22,0.0,1.0,2080.0,,,,,,,
6588,105.51437349595747,3,6528,327,248.11,419,1,10.0,105.51437349595747,1683588108,0,2112.0,1.0,34.67,0.0,2176.0,1.0,0.0,35.6,35.23,0.0,1.0,2144.0,,,,,,,
6711,105.50090829600924,3,6656,328,246.99,420,1,10.0,105.50090829600924,1683588109,0,2144.0,1.0,34.66,0.0,2208.0,1.0,0.0,35.6,35.25,0.0,1.0,2176.0,,,,,,,
6834,105.54896962352709,3,6784,329,245.71,421,1,10.0,105.54896962352709,1683588110,0,2208.0,1.0,34.64,0.0,2240.0,1.0,0.0,35.6,35.27,0.0,1.0,2208.0,,,,,,,
6956,105.54255868814663,3,6912,330,244.56,422,1,10.0,105.54255868814663,1683588111,0,2240.0,1.0,34.66,0.0,2304.0,1.0,0.0,35.58,35.31,0.0,1.0,2240.0,,,,,,,
7079,105.55281736019965,3,7008,331,243.38,424,1,10.0,105.55281736019965,1683588113,0,2272.0,1.0,34.64,0.0,2336.0,1.0,0.0,35.59,35.32,0.0,1.0,2304.0,,,,,,,
7201,105.58681471233228,3,7136,332,242.15,425,1,10.0,105.58681471233228,1683588114,0,2304.0,1.0,34.63,0.0,2368.0,1.0,0.0,35.59,35.33,0.0,1.0,2336.0,,,,,,,
7323,105.60502854878341,3,7296,333,240.95,426,1,10.0,105.60502854878341,1683588115,0,2368.0,1.0,34.62,0.0,2400.0,1.0,0.0,35.61,35.36,0.0,1.0,2368.0,,,,,,,
7445,105.56344368459645,3,7392,334,239.89,427,1,10.0,105.56344368459645,1683588116,0,2400.0,1.0,34.62,0.0,2464.0,1.0,0.0,35.61,35.37,0.0,1.0,2432.0,,,,,,,
7567,105.5745550915804,3,7488,335,238.71,428,1,10.0,105.5745550915804,1683588117,0,2432.0,1.0,34.62,0.0,2496.0,1.0,0.0,35.57,35.37,0.0,1.0,2464.0,,,,,,,
7689,105.6151053854369,3,7648,336,237.46,429,1,10.0,105.6151053854369,1683588118,0,2464.0,1.0,34.6,0.0,2528.0,1.0,0.0,35.58,35.39,0.0,1.0,2496.0,,,,,,,
7811,105.63630731060489,3,7776,337,236.26,430,1,10.0,105.63630731060489,1683588119,0,2528.0,1.0,34.61,0.0,2592.0,1.0,0.0,35.59,35.42,0.0,1.0,2528.0,,,,,,,
7933,105.64941738135421,3,7872,338,235.07,432,1,10.0,105.64941738135421,1683588121,0,2560.0,1.0,34.6,0.0,2624.0,1.0,0.0,35.59,35.45,0.0,1.0,2592.0,,,,,,,
8054,105.64222343876047,3,7968,339,233.94,433,1,10.0,105.64222343876047,1683588122,0,2592.0,1.0,34.6,0.0,2656.0,1.0,0.0,35.59,35.46,0.0,1.0,2624.0,,,,,,,
8177,105.64544234488831,3,8160,340,232.77,434,1,10.0,105.64544234488831,1683588123,0,2624.0,1.0,34.6,0.0,2688.0,1.0,0.0,35.59,35.45,0.0,1.0,2656.0,,,,,,,
8299,105.63289161848374,3,8256,341,231.65,435,1,10.0,105.63289161848374,1683588124,0,2688.0,1.0,34.59,0.0,2752.0,1.0,0.0,35.59,35.47,0.0,1.0,2720.0,,,,,,,
8421,105.6405192172446,3,8352,342,230.47,436,1,10.0,105.6405192172446,1683588125,0,2720.0,1.0,34.58,0.0,2784.0,1.0,0.0,35.6,35.46,0.0,1.0,2752.0,,,,,,,
8543,105.57972706446145,3,8480,343,229.45,437,1,10.0,105.57972706446145,1683588126,0,2752.0,1.0,34.58,0.0,2816.0,1.0,0.0,35.58,35.48,0.0,1.0,2784.0,,,,,,,
8665,105.58645686608148,3,8640,344,228.27,439,1,10.0,105.58645686608148,1683588128,0,2784.0,1.0,34.58,0.0,2880.0,1.0,0.0,35.56,35.44,0.0,1.0,2816.0,,,,,,,
8788,105.58001849010158,3,8736,345,227.13,440,1,10.0,105.58001849010158,1683588129,0,2848.0,1.0,34.56,0.0,2912.0,1.0,0.0,35.57,35.46,0.0,1.0,2880.0,,,,,,,
8910,105.54197401637552,3,8832,346,226.06,441,1,10.0,105.54197401637552,1683588130,0,2880.0,1.0,34.55,0.0,2944.0,1.0,0.0,35.58,35.44,0.0,1.0,2912.0,,,,,,,
9031,105.51248035348638,3,8960,347,224.97,442,1,10.0,105.51248035348638,1683588131,0,2912.0,1.0,34.54,0.0,2976.0,1.0,0.0,35.57,35.44,0.0,1.0,2944.0,,,,,,,
9153,105.49642150490232,3,9088,348,223.85,443,1,10.0,105.49642150490232,1683588132,0,2944.0,1.0,34.52,0.0,3040.0,1.0,0.0,35.55,35.43,0.0,1.0,2976.0,,,,,,,
9275,105.52070692146611,3,9216,349,222.64,444,1,10.0,105.52070692146611,1683588133,0,2976.0,1.0,34.53,0.0,3072.0,1.0,0.0,35.56,35.41,0.0,1.0,3040.0,,,,,,,
9397,105.49091602186627,3,9344,350,221.54,445,1,10.0,105.49091602186627,1683588134,0,3040.0,1.0,34.53,0.0,3104.0,1.0,0.0,35.58,35.41,0.0,1.0,3072.0,,,,,,,
9518,105.43676100692161,3,9472,351,220.51,447,1,10.0,105.43676100692161,1683588136,0,3072.0,1.0,34.53,0.0,3168.0,1.0,0.0,35.58,35.39,0.0,1.0,3104.0,,,,,,,
9640,105.42015985231318,3,9568,352,219.39,448,1,10.0,105.42015985231318,1683588137,0,3104.0,1.0,34.53,0.0,3200.0,1.0,0.0,35.55,35.35,0.0,1.0,3168.0,,,,,,,
9762,105.42491360614017,3,9696,353,218.22,449,1,10.0,105.42491360614017,1683588138,0,3136.0,1.0,34.52,0.0,3232.0,1.0,0.0,35.55,35.35,0.0,1.0,3200.0,,,,,,,
9884,105.38818198740026,3,9824,354,217.14,450,1,10.0,105.38818198740026,1683588139,0,3200.0,1.0,34.53,0.0,3264.0,1.0,0.0,35.55,35.34,0.0,1.0,3232.0,,,,,,,
10006,105.37793138782754,3,9952,355,216.0,451,1,10.0,105.37793138782754,1683588140,0,3232.0,1.0,34.53,0.0,3328.0,1.0,0.0,35.54,35.32,0.0,1.0,3264.0,,,,,,,
10128,105.3863500119019,3,10048,356,214.83,452,1,10.0,105.3863500119019,1683588141,0,3264.0,1.0,34.54,0.0,3360.0,1.0,0.0,35.53,35.31,0.0,1.0,3328.0,,,,,,,
10249,105.37879906065544,3,10208,357,213.7,454,1,10.0,105.37879906065544,1683588143,0,3296.0,1.0,34.54,0.0,3392.0,1.0,0.0,35.55,35.3,0.0,1.0,3360.0,,,,,,,
10370,105.35101290784817,3,10304,358,212.6,455,1,10.0,105.35101290784817,1683588144,0,3360.0,1.0,34.54,0.0,3456.0,1.0,0.0,35.54,35.3,0.0,1.0,3392.0,,,,,,,
10491,105.29573624139545,3,10432,359,211.57,456,1,10.0,105.29573624139545,1683588145,0,3392.0,1.0,34.53,0.0,3488.0,1.0,0.0,35.53,35.29,0.0,1.0,3424.0,,,,,,,
10613,105.28576754669947,3,10528,360,210.43,457,1,10.0,105.28576754669947,1683588146,0,3424.0,1.0,34.52,0.0,3520.0,1.0,0.0,35.53,35.25,0.0,1.0,3488.0,,,,,,,
10735,105.28937486296587,3,10688,361,209.26,458,1,10.0,105.28937486296587,1683588147,0,3456.0,1.0,34.53,0.0,3552.0,1.0,0.0,35.52,35.24,0.0,1.0,3520.0,,,,,,,
10857,105.27891104525949,3,10816,362,208.12,459,1,10.0,105.27891104525949,1683588148,0,3520.0,1.0,34.53,0.0,3616.0,1.0,0.0,35.52,35.24,0.0,1.0,3552.0,,,,,,,
10979,105.2685279150268,3,10912,363,206.99,461,1,10.0,105.2685279150268,1683588150,0,3552.0,1.0,34.54,0.0,3648.0,1.0,0.0,35.53,35.21,0.0,1.0,3616.0,,,,,,,
11101,105.22484508478263,3,11040,364,205.91,462,1,10.0,105.22484508478263,1683588151,0,3584.0,1.0,34.54,0.0,3680.0,1.0,0.0,35.53,35.2,0.0,1.0,3648.0,,,,,,,
11223,105.1837082782902,3,11168,365,204.84,463,1,10.0,105.1837082782902,1683588152,0,3616.0,1.0,34.53,0.0,3744.0,1.0,0.0,35.51,35.19,0.0,1.0,3680.0,,,,,,,
11344,105.16067886472288,3,11296,366,203.72,464,1,10.0,105.16067886472288,1683588153,0,3680.0,1.0,34.51,0.0,3776.0,1.0,0.0,35.49,35.18,0.0,1.0,3712.0,,,,,,,
11466,105.14039864692829,3,11392,367,202.6,465,1,10.0,105.14039864692829,1683588154,0,3712.0,1.0,34.52,0.0,3808.0,1.0,0.0,35.5,35.14,0.0,1.0,3776.0,,,,,,,
11588,105.12428796140294,3,11520,368,201.47,466,1,10.0,105.12428796140294,1683588155,0,3744.0,1.0,34.52,0.0,3840.0,1.0,0.0,35.49,35.13,0.0,1.0,3808.0,,,,,,,
11710,105.12599772846131,3,11648,369,200.31,467,1,10.0,105.12599772846131,1683588156,0,3776.0,1.0,34.51,0.0,3904.0,1.0,0.0,35.49,35.12,0.0,1.0,3840.0,,,,,,,
11832,105.1152604808805,3,11776,370,199.17,469,1,10.0,105.1152604808805,1683588158,0,3840.0,1.0,34.52,0.0,3936.0,1.0,0.0,35.49,35.12,0.0,1.0,3872.0,,,,,,,
11953,105.07827523334794,3,11904,371,198.09,470,1,10.0,105.07827523334794,1683588159,0,3872.0,1.0,34.52,0.0,3968.0,1.0,0.0,35.49,35.11,0.0,1.0,3936.0,,,,,,,
12075,105.0848821959305,3,12000,372,196.92,471,1,10.0,105.0848821959305,1683588160,0,3904.0,1.0,34.5,0.0,4032.0,1.0,0.0,35.47,35.11,0.0,1.0,3968.0,,,,,,,
12197,105.07790603228791,3,12160,373,195.77,472,1,10.0,105.07790603228791,1683588161,0,3936.0,1.0,34.5,0.0,4064.0,1.0,0.0,35.48,35.11,0.0,1.0,4000.0,,,,,,,
12319,105.07733681610347,3,12256,374,194.61,473,1,10.0,105.07733681610347,1683588162,0,4000.0,1.0,34.49,0.0,4096.0,1.0,0.0,35.48,35.11,0.0,1.0,4064.0,,,,,,,
12440,105.0485914631251,3,12384,375,193.51,474,1,10.0,105.0485914631251,1683588163,0,4032.0,1.0,34.49,0.0,4128.0,1.0,0.0,35.48,35.11,0.0,1.0,4096.0,,,,,,,
12561,105.05284951739718,3,12480,376,192.35,476,1,10.0,105.05284951739718,1683588165,0,4064.0,1.0,34.47,0.0,4192.0,1.0,0.0,35.48,35.1,0.0,1.0,4128.0,,,,,,,
12683,105.04503221410444,3,12640,377,191.2,477,1,10.0,105.04503221410444,1683588166,0,4096.0,1.0,34.47,0.0,4224.0,1.0,0.0,35.48,35.1,0.0,1.0,4160.0,,,,,,,
12805,105.0386029460397,3,12768,378,190.06,478,1,10.0,105.0386029460397,1683588167,0,4160.0,1.0,34.47,0.0,4256.0,1.0,0.0,35.48,35.1,0.0,1.0,4224.0,,,,,,,
12927,105.03962050312649,3,12864,379,188.89,479,1,10.0,105.03962050312649,1683588168,0,4192.0,1.0,34.47,0.0,4320.0,1.0,0.0,35.48,35.09,0.0,1.0,4256.0,,,,,,,
13048,105.0513174658573,3,12960,380,187.72,480,1,10.0,105.0513174658573,1683588169,0,4224.0,1.0,34.47,0.0,4352.0,1.0,0.0,35.47,35.1,0.0,1.0,4288.0,,,,,,,
13169,105.05105664258998,3,13120,381,186.57,481,1,10.0,105.05105664258998,1683588170,0,4256.0,1.0,34.48,0.0,4384.0,1.0,0.0,35.47,35.1,0.0,1.0,4320.0,,,,,,,
13291,105.05858640931788,3,13248,382,185.39,483,1,10.0,105.05858640931788,1683588172,0,4320.0,1.0,34.48,0.0,4416.0,1.0,0.0,35.47,35.1,0.0,1.0,4384.0,,,,,,,
13412,105.0572168745671,3,13344,383,184.24,484,1,10.0,105.0572168745671,1683588173,0,4352.0,1.0,34.48,0.0,4480.0,1.0,0.0,35.48,35.1,0.0,1.0,4416.0,,,,,,,
13534,105.06872639645674,3,13472,384,183.06,485,1,10.0,105.06872639645674,1683588174,0,4384.0,1.0,34.49,0.0,4512.0,1.0,0.0,35.48,35.09,0.0,1.0,4448.0,,,,,,,
13656,105.0748247517615,3,13632,385,181.89,486,1,10.0,105.0748247517615,1683588175,0,4416.0,1.0,34.49,0.0,4544.0,1.0,0.0,35.48,35.1,0.0,1.0,4512.0,,,,,,,
13777,105.08618112669575,3,13728,386,180.71,487,1,10.0,105.08618112669575,1683588176,0,4480.0,1.0,34.48,0.0,4608.0,1.0,0.0,35.48,35.11,0.0,1.0,4544.0,,,,,,,
13899,105.09780152114041,3,13824,387,179.53,488,1,10.0,105.09780152114041,1683588177,0,4512.0,1.0,34.48,0.0,4640.0,1.0,0.0,35.48,35.12,0.0,1.0,4576.0,,,,,,,
14021,105.11421960207639,3,13952,388,178.35,489,1,10.0,105.11421960207639,1683588178,0,4544.0,1.0,34.49,0.0,4672.0,1.0,0.0,35.49,35.12,0.0,1.0,4608.0,,,,,,,
14143,105.09643212763939,3,14112,389,177.22,491,1,10.0,105.09643212763939,1683588180,0,4576.0,1.0,34.49,0.0,4704.0,1.0,0.0,35.5,35.12,0.0,1.0,4672.0,,,,,,,
14265,105.13811352782396,3,14208,390,175.99,492,1,10.0,105.13811352782396,1683588181,0,4640.0,1.0,34.48,0.0,4768.0,1.0,0.0,35.48,35.13,0.0,1.0,4704.0,,,,,,,
